***** DESCRIPTION ***********;
[enter the description here];

***** INSTRUMENT INFO *******;
IDENTIFICATION;
PHIboard number   : v1215488;
PM number         : 20101830;
Serial number     : FB3-AOT-03-761      ;
MUX channel       : OFF - 00;
;
PARAMETERS;
Signal LED current: 050;
Ref LED current   : 080;
Ref LED amplitude : 65733;
Frequency         : 006;
Sending interval  : 0001;
Averaging         : 2;
Internal temp     : 28.1 C;
;
SYSTEM SETTINGS;
APL function      : ON;
Temp compensation : ON - ch a;
Analog out        : chA t chB t;
RS232 echo        : ON;
Oxygen unit       : %a.s.;
;
CALIBRATION;
Sensor type       : 2;
0%a.s.phase 1     : 59.65 at 028.0°C amp 065100;
100.00%a.s.phase 2: 26.01 at 028.0°C amp 027200;
Date   (ddmmyy)   : 210618;
Pressure (mBar)   : 1018;
;
FIRMWARE;
Code 3.016 (IAP)  : 08/20/04, 09:50:56;
Xilinx built      : 01/05/04 (MM/DD/YY);
Reset condition   : SLEEP;
 ;
 ;
 ;
 ;
 ;
 ;
 ;
 ;

***** SOFTWARE INFO *********;
OxyView - PST3-V6.02 10/2007;
© by PreSens GmbH;
21/06/2018;
4:28:33 PM;

******MEASURE MODE SETTINGS**;
Dynamic Averaging;   4;
measure mode;  1 sec ;

start time; 4:28:33 PM; 
date(DD/MM/YY); time/hh:mm:ss; logtime/min; oxygen/umol/L; phase/°; amp; temp/°C; ErrorMessage;
21/06/2018;   16:28:33;       0.000; 258.890;   25.36;   13364;   28.30; E0;
21/06/2018;   16:28:34;       0.017; 259.466;   25.34;   13373;   28.30; E0;
21/06/2018;   16:28:35;       0.034; 260.238;   25.31;   13356;   28.30; E0;
21/06/2018;   16:28:36;       0.051; 260.238;   25.31;   13340;   28.30; E0;
21/06/2018;   16:28:37;       0.068; 261.077;   25.27;   13368;   28.30; E0;
21/06/2018;   16:28:38;       0.085; 261.012;   25.28;   13360;   28.30; E0;
21/06/2018;   16:28:40;       0.102; 260.238;   25.31;   13346;   28.30; E0;
21/06/2018;   16:28:41;       0.118; 260.302;   25.30;   13346;   28.30; E0;
21/06/2018;   16:28:42;       0.135; 259.659;   25.33;   13360;   28.30; E0;
21/06/2018;   16:28:43;       0.152; 259.466;   25.34;   13348;   28.30; E0;
21/06/2018;   16:28:44;       0.169; 259.082;   25.35;   13326;   28.30; E0;
21/06/2018;   16:28:45;       0.187; 259.338;   25.34;   13341;   28.30; E0;
21/06/2018;   16:28:46;       0.203; 259.980;   25.32;   13337;   28.30; E0;
21/06/2018;   16:28:47;       0.220; 259.980;   25.32;   13342;   28.30; E0;
21/06/2018;   16:28:48;       0.237; 261.561;   25.29;   13348;   28.20; E0;
21/06/2018;   16:28:49;       0.254; 261.367;   25.30;   13335;   28.20; E0;
21/06/2018;   16:28:50;       0.271; 261.302;   25.30;   13330;   28.20; E0;
21/06/2018;   16:28:51;       0.289; 260.914;   25.32;   13339;   28.20; E0;
21/06/2018;   16:28:52;       0.305; 260.979;   25.31;   13347;   28.20; E0;
21/06/2018;   16:28:53;       0.322; 261.237;   25.30;   13317;   28.20; E0;
21/06/2018;   16:28:54;       0.340; 260.721;   25.32;   13347;   28.20; E0;
21/06/2018;   16:28:55;       0.356; 261.237;   25.30;   13354;   28.20; E0;
21/06/2018;   16:28:56;       0.373; 260.334;   25.34;   13351;   28.20; E0;
21/06/2018;   16:28:57;       0.390; 260.334;   25.34;   13329;   28.20; E0;
21/06/2018;   16:28:58;       0.407; 260.979;   25.31;   13338;   28.20; E0;
21/06/2018;   16:28:59;       0.423; 260.979;   25.31;   13342;   28.20; E0;
21/06/2018;   16:29:00;       0.440; 261.626;   25.29;   13353;   28.20; E0;
21/06/2018;   16:29:01;       0.457; 261.690;   25.29;   13348;   28.20; E0;
21/06/2018;   16:29:02;       0.474; 260.785;   25.32;   13359;   28.20; E0;
21/06/2018;   16:29:03;       0.491; 260.463;   25.33;   13341;   28.20; E0;
21/06/2018;   16:29:04;       0.508; 260.399;   25.34;   13353;   28.20; E0;
21/06/2018;   16:29:05;       0.525; 260.077;   25.35;   13353;   28.20; E0;
21/06/2018;   16:29:06;       0.542; 260.721;   25.32;   13342;   28.20; E0;
21/06/2018;   16:29:07;       0.559; 260.399;   25.34;   13352;   28.20; E0;
21/06/2018;   16:29:08;       0.576; 260.141;   25.35;   13345;   28.20; E0;
21/06/2018;   16:29:09;       0.593; 260.527;   25.33;   13381;   28.20; E0;
21/06/2018;   16:29:10;       0.610; 260.527;   25.33;   13375;   28.20; E0;
21/06/2018;   16:29:11;       0.627; 260.721;   25.32;   13372;   28.20; E0;
21/06/2018;   16:29:12;       0.644; 260.850;   25.32;   13384;   28.20; E0;
21/06/2018;   16:29:13;       0.661; 260.399;   25.34;   13360;   28.20; E0;
21/06/2018;   16:29:14;       0.678; 259.627;   25.37;   13384;   28.20; E0;
21/06/2018;   16:29:15;       0.695; 258.987;   25.39;   13382;   28.20; E0;
21/06/2018;   16:29:16;       0.711; 260.046;   25.38;   13385;   28.10; E0;
21/06/2018;   16:29:17;       0.728; 259.918;   25.39;   13396;   28.10; E0;
21/06/2018;   16:29:18;       0.745; 260.111;   25.38;   13404;   28.10; E0;
21/06/2018;   16:29:19;       0.762; 260.497;   25.37;   13396;   28.10; E0;
21/06/2018;   16:29:20;       0.779; 260.561;   25.36;   13380;   28.10; E0;
21/06/2018;   16:29:21;       0.796; 260.819;   25.35;   13385;   28.10; E0;
21/06/2018;   16:29:22;       0.813; 261.206;   25.34;   13386;   28.10; E0;
21/06/2018;   16:29:23;       0.830; 261.594;   25.32;   13411;   28.10; E0;
21/06/2018;   16:29:24;       0.847; 261.400;   25.33;   13416;   28.10; E0;
21/06/2018;   16:29:25;       0.864; 261.788;   25.32;   13419;   28.10; E0;
21/06/2018;   16:29:26;       0.881; 261.012;   25.34;   13427;   28.10; E0;
21/06/2018;   16:29:27;       0.898; 260.561;   25.36;   13402;   28.10; E0;
21/06/2018;   16:29:28;       0.915; 260.819;   25.35;   13405;   28.10; E0;
21/06/2018;   16:29:29;       0.932; 259.854;   25.39;   13415;   28.10; E0;
21/06/2018;   16:29:30;       0.948; 260.432;   25.37;   13417;   28.10; E0;
21/06/2018;   16:29:31;       0.965; 260.883;   25.35;   13429;   28.10; E0;
21/06/2018;   16:29:32;       0.982; 261.077;   25.34;   13399;   28.10; E0;
21/06/2018;   16:29:33;       0.999; 261.206;   25.34;   13416;   28.10; E0;
21/06/2018;   16:29:34;       1.016; 260.819;   25.35;   13428;   28.10; E0;
21/06/2018;   16:29:35;       1.033; 260.625;   25.36;   13441;   28.10; E0;
21/06/2018;   16:29:36;       1.050; 259.405;   25.41;   13438;   28.10; E0;
21/06/2018;   16:29:37;       1.067; 259.341;   25.41;   13428;   28.10; E0;
21/06/2018;   16:29:38;       1.084; 259.213;   25.42;   13415;   28.10; E0;
21/06/2018;   16:29:39;       1.101; 259.021;   25.42;   13428;   28.10; E0;
21/06/2018;   16:29:40;       1.118; 259.405;   25.41;   13453;   28.10; E0;
21/06/2018;   16:29:41;       1.135; 259.021;   25.42;   13438;   28.10; E0;
21/06/2018;   16:29:43;       1.152; 259.505;   25.44;   13420;   28.00; E0;
21/06/2018;   16:29:44;       1.168; 258.702;   25.43;   13448;   28.10; E0;
21/06/2018;   16:29:45;       1.185; 259.121;   25.45;   13445;   28.00; E0;
21/06/2018;   16:29:46;       1.202; 260.275;   25.41;   13444;   28.00; E0;
21/06/2018;   16:29:47;       1.219; 260.918;   25.38;   13435;   28.00; E0;
21/06/2018;   16:29:48;       1.236; 260.918;   25.38;   13448;   28.00; E0;
21/06/2018;   16:29:49;       1.253; 261.628;   25.35;   13441;   28.00; E0;
21/06/2018;   16:29:50;       1.270; 261.628;   25.35;   13438;   28.00; E0;
21/06/2018;   16:29:51;       1.287; 261.499;   25.36;   13448;   28.00; E0;
21/06/2018;   16:29:52;       1.304; 261.563;   25.36;   13435;   28.00; E0;
21/06/2018;   16:29:53;       1.321; 261.047;   25.38;   13420;   28.00; E0;
21/06/2018;   16:29:54;       1.338; 260.467;   25.40;   13417;   28.00; E0;
21/06/2018;   16:29:55;       1.355; 260.660;   25.39;   13442;   28.00; E0;
21/06/2018;   16:29:56;       1.372; 259.825;   25.43;   13431;   28.00; E0;
21/06/2018;   16:29:57;       1.389; 259.954;   25.42;   13420;   28.00; E0;
21/06/2018;   16:29:58;       1.405; 259.954;   25.42;   13423;   28.00; E0;
21/06/2018;   16:29:59;       1.422; 259.505;   25.44;   13434;   28.00; E0;
21/06/2018;   16:30:00;       1.439; 260.596;   25.39;   13424;   28.00; E0;
21/06/2018;   16:30:01;       1.456; 261.111;   25.38;   13429;   28.00; E0;
21/06/2018;   16:30:02;       1.473; 260.918;   25.38;   13427;   28.00; E0;
21/06/2018;   16:30:03;       1.490; 261.111;   25.38;   13409;   28.00; E0;
21/06/2018;   16:30:04;       1.507; 260.982;   25.38;   13428;   28.00; E0;
21/06/2018;   16:30:05;       1.524; 261.047;   25.38;   13430;   28.00; E0;
21/06/2018;   16:30:06;       1.541; 261.434;   25.36;   13404;   28.00; E0;
21/06/2018;   16:30:07;       1.558; 261.628;   25.35;   13423;   28.00; E0;
21/06/2018;   16:30:08;       1.575; 260.982;   25.38;   13439;   28.00; E0;
21/06/2018;   16:30:09;       1.592; 260.982;   25.38;   13423;   28.00; E0;
21/06/2018;   16:30:10;       1.609; 260.339;   25.41;   13427;   28.00; E0;
21/06/2018;   16:30:11;       1.626; 260.596;   25.39;   13399;   28.00; E0;
21/06/2018;   16:30:12;       1.643; 260.596;   25.39;   13420;   28.00; E0;
21/06/2018;   16:30:13;       1.660; 260.146;   25.41;   13440;   28.00; E0;
21/06/2018;   16:30:14;       1.677; 260.082;   25.42;   13439;   28.00; E0;
21/06/2018;   16:30:15;       1.693; 258.738;   25.47;   13430;   28.00; E0;
21/06/2018;   16:30:16;       1.710; 259.954;   25.42;   13444;   28.00; E0;
21/06/2018;   16:30:17;       1.727; 260.082;   25.41;   13415;   28.00; E0;
21/06/2018;   16:30:18;       1.744; 260.146;   25.41;   13445;   28.00; E0;
21/06/2018;   16:30:19;       1.761; 261.111;   25.38;   13442;   28.00; E0;
21/06/2018;   16:30:20;       1.778; 259.377;   25.44;   13443;   28.00; E0;
21/06/2018;   16:30:21;       1.795; 258.994;   25.46;   13445;   28.00; E0;
21/06/2018;   16:30:22;       1.812; 258.930;   25.46;   13445;   28.00; E0;
21/06/2018;   16:30:23;       1.829; 258.420;   25.48;   13458;   28.00; E0;
21/06/2018;   16:30:24;       1.846; 259.954;   25.42;   13450;   28.00; E0;
21/06/2018;   16:30:25;       1.863; 260.725;   25.39;   13456;   28.00; E0;
21/06/2018;   16:30:26;       1.880; 260.789;   25.39;   13477;   28.00; E0;
21/06/2018;   16:30:27;       1.897; 261.305;   25.37;   13485;   28.00; E0;
21/06/2018;   16:30:28;       1.914; 260.467;   25.40;   13485;   28.00; E0;
21/06/2018;   16:30:29;       1.930; 259.889;   25.42;   13491;   28.00; E0;
21/06/2018;   16:30:30;       1.947; 260.082;   25.41;   13472;   28.00; E0;
21/06/2018;   16:30:31;       1.964; 259.377;   25.44;   13496;   28.00; E0;
21/06/2018;   16:30:32;       1.981; 259.569;   25.44;   13504;   28.00; E0;
21/06/2018;   16:30:33;       1.998; 259.505;   25.44;   13496;   28.00; E0;
21/06/2018;   16:30:34;       2.015; 259.889;   25.42;   13512;   28.00; E0;
21/06/2018;   16:30:35;       2.032; 259.954;   25.42;   13489;   28.00; E0;
21/06/2018;   16:30:36;       2.049; 259.697;   25.43;   13502;   28.00; E0;
21/06/2018;   16:30:37;       2.066; 259.825;   25.43;   13510;   28.00; E0;
21/06/2018;   16:30:38;       2.083; 259.505;   25.44;   13517;   28.00; E0;
21/06/2018;   16:30:39;       2.100; 259.505;   25.44;   13527;   28.00; E0;
21/06/2018;   16:30:40;       2.117; 259.505;   25.44;   13510;   28.00; E0;
21/06/2018;   16:30:41;       2.134; 259.761;   25.43;   13543;   28.00; E0;
21/06/2018;   16:30:42;       2.151; 259.569;   25.43;   13535;   28.00; E0;
21/06/2018;   16:30:43;       2.168; 260.339;   25.40;   13524;   28.00; E0;
21/06/2018;   16:30:44;       2.185; 260.210;   25.41;   13547;   28.00; E0;
21/06/2018;   16:30:45;       2.202; 259.505;   25.44;   13534;   28.00; E0;
21/06/2018;   16:30:47;       2.218; 260.119;   25.45;   13541;   27.90; E0;
21/06/2018;   16:30:48;       2.235; 257.911;   25.50;   13570;   28.00; E0;
21/06/2018;   16:30:49;       2.252; 258.649;   25.50;   13546;   27.90; E0;
21/06/2018;   16:30:50;       2.269; 259.031;   25.49;   13560;   27.90; E0;
21/06/2018;   16:30:51;       2.286; 258.840;   25.50;   13545;   27.90; E0;
21/06/2018;   16:30:52;       2.303; 259.734;   25.46;   13560;   27.90; E0;
21/06/2018;   16:30:53;       2.320; 259.863;   25.46;   13560;   27.90; E0;
21/06/2018;   16:30:54;       2.337; 259.863;   25.46;   13529;   27.90; E0;
21/06/2018;   16:30:55;       2.354; 260.055;   25.45;   13540;   27.90; E0;
21/06/2018;   16:30:56;       2.371; 259.479;   25.47;   13570;   27.90; E0;
21/06/2018;   16:30:57;       2.388; 259.479;   25.47;   13578;   27.90; E0;
21/06/2018;   16:30:58;       2.405; 259.031;   25.49;   13558;   27.90; E0;
21/06/2018;   16:30:59;       2.422; 258.840;   25.50;   13558;   27.90; E0;
21/06/2018;   16:31:00;       2.439; 259.287;   25.48;   13566;   27.90; E0;
21/06/2018;   16:31:01;       2.455; 259.031;   25.49;   13572;   27.90; E0;
21/06/2018;   16:31:02;       2.472; 259.223;   25.48;   13572;   27.90; E0;
21/06/2018;   16:31:03;       2.489; 259.415;   25.48;   13572;   27.90; E0;
21/06/2018;   16:31:04;       2.506; 260.055;   25.45;   13589;   27.90; E0;
21/06/2018;   16:31:05;       2.523; 260.504;   25.43;   13585;   27.90; E0;
21/06/2018;   16:31:06;       2.540; 260.440;   25.43;   13596;   27.90; E0;
21/06/2018;   16:31:07;       2.557; 260.504;   25.43;   13597;   27.90; E0;
21/06/2018;   16:31:08;       2.574; 259.927;   25.46;   13605;   27.90; E0;
21/06/2018;   16:31:09;       2.591; 259.031;   25.49;   13601;   27.90; E0;
21/06/2018;   16:31:10;       2.608; 259.287;   25.48;   13630;   27.90; E0;
21/06/2018;   16:31:11;       2.625; 259.159;   25.48;   13609;   27.90; E0;
21/06/2018;   16:31:12;       2.642; 259.031;   25.49;   13617;   27.90; E0;
21/06/2018;   16:31:13;       2.659; 259.351;   25.48;   13628;   27.90; E0;
21/06/2018;   16:31:14;       2.676; 259.479;   25.47;   13618;   27.90; E0;
21/06/2018;   16:31:15;       2.692; 259.798;   25.46;   13605;   27.90; E0;
21/06/2018;   16:31:16;       2.709; 259.159;   25.48;   13640;   27.90; E0;
21/06/2018;   16:31:17;       2.726; 259.095;   25.49;   13646;   27.90; E0;
21/06/2018;   16:31:18;       2.743; 258.968;   25.49;   13642;   27.90; E0;
21/06/2018;   16:31:19;       2.760; 258.968;   25.49;   13631;   27.90; E0;
21/06/2018;   16:31:20;       2.777; 259.287;   25.48;   13640;   27.90; E0;
21/06/2018;   16:31:21;       2.794; 259.223;   25.48;   13627;   27.90; E0;
21/06/2018;   16:31:22;       2.811; 258.713;   25.50;   13641;   27.90; E0;
21/06/2018;   16:31:23;       2.828; 258.140;   25.53;   13633;   27.90; E0;
21/06/2018;   16:31:24;       2.845; 258.204;   25.52;   13653;   27.90; E0;
21/06/2018;   16:31:25;       2.862; 259.223;   25.48;   13631;   27.90; E0;
21/06/2018;   16:31:26;       2.879; 259.670;   25.46;   13636;   27.90; E0;
21/06/2018;   16:31:27;       2.896; 260.376;   25.44;   13688;   27.90; E0;
21/06/2018;   16:31:28;       2.912; 260.568;   25.43;   13667;   27.90; E0;
21/06/2018;   16:31:29;       2.929; 259.991;   25.45;   13655;   27.90; E0;
21/06/2018;   16:31:30;       2.946; 259.734;   25.46;   13667;   27.90; E0;
21/06/2018;   16:31:31;       2.964; 259.734;   25.46;   13681;   27.90; E0;
21/06/2018;   16:31:32;       2.980; 259.863;   25.46;   13649;   27.90; E0;
21/06/2018;   16:31:33;       2.997; 260.247;   25.44;   13675;   27.90; E0;
21/06/2018;   16:31:34;       3.014; 260.119;   25.45;   13679;   27.90; E0;
21/06/2018;   16:31:35;       3.031; 259.543;   25.47;   13672;   27.90; E0;
21/06/2018;   16:31:36;       3.048; 259.031;   25.49;   13672;   27.90; E0;
21/06/2018;   16:31:37;       3.065; 258.013;   25.53;   13689;   27.90; E0;
21/06/2018;   16:31:38;       3.082; 258.204;   25.52;   13699;   27.90; E0;
21/06/2018;   16:31:39;       3.099; 258.140;   25.53;   13685;   27.90; E0;
21/06/2018;   16:31:40;       3.116; 258.267;   25.52;   13685;   27.90; E0;
21/06/2018;   16:31:41;       3.133; 258.458;   25.51;   13697;   27.90; E0;
21/06/2018;   16:31:42;       3.150; 258.458;   25.51;   13680;   27.90; E0;
21/06/2018;   16:31:43;       3.167; 258.267;   25.52;   13678;   27.90; E0;
21/06/2018;   16:31:44;       3.184; 258.267;   25.52;   13704;   27.90; E0;
21/06/2018;   16:31:45;       3.201; 258.840;   25.50;   13687;   27.90; E0;
21/06/2018;   16:31:46;       3.217; 258.458;   25.51;   13735;   27.90; E0;
21/06/2018;   16:31:47;       3.234; 259.031;   25.49;   13706;   27.90; E0;
21/06/2018;   16:31:48;       3.251; 258.776;   25.50;   13716;   27.90; E0;
21/06/2018;   16:31:49;       3.268; 258.077;   25.53;   13702;   27.90; E0;
21/06/2018;   16:31:51;       3.285; 258.140;   25.53;   13717;   27.90; E0;
21/06/2018;   16:31:52;       3.302; 257.443;   25.55;   13709;   27.90; E0;
21/06/2018;   16:31:53;       3.319; 257.633;   25.55;   13691;   27.90; E0;
21/06/2018;   16:31:54;       3.336; 257.886;   25.54;   13730;   27.90; E0;
21/06/2018;   16:31:55;       3.353; 257.253;   25.56;   13733;   27.90; E0;
21/06/2018;   16:31:56;       3.370; 257.316;   25.56;   13723;   27.90; E0;
21/06/2018;   16:31:57;       3.387; 257.506;   25.55;   13724;   27.90; E0;
21/06/2018;   16:31:58;       3.404; 258.180;   25.56;   13723;   27.80; E0;
21/06/2018;   16:31:59;       3.421; 258.625;   25.54;   13728;   27.80; E0;
21/06/2018;   16:32:00;       3.437; 258.498;   25.54;   13746;   27.80; E0;
21/06/2018;   16:32:01;       3.454; 258.180;   25.56;   13735;   27.80; E0;
21/06/2018;   16:32:02;       3.471; 258.307;   25.55;   13742;   27.80; E0;
21/06/2018;   16:32:03;       3.488; 257.926;   25.57;   13732;   27.80; E0;
21/06/2018;   16:32:04;       3.505; 257.990;   25.57;   13715;   27.80; E0;
21/06/2018;   16:32:05;       3.522; 257.420;   25.59;   13752;   27.80; E0;
21/06/2018;   16:32:06;       3.539; 257.673;   25.58;   13756;   27.80; E0;
21/06/2018;   16:32:07;       3.556; 258.307;   25.55;   13735;   27.80; E0;
21/06/2018;   16:32:08;       3.573; 257.863;   25.57;   13764;   27.80; E0;
21/06/2018;   16:32:09;       3.590; 258.053;   25.56;   13771;   27.80; E0;
21/06/2018;   16:32:10;       3.607; 257.863;   25.57;   13767;   27.80; E0;
21/06/2018;   16:32:11;       3.624; 257.293;   25.59;   13752;   27.80; E0;
21/06/2018;   16:32:12;       3.641; 257.041;   25.60;   13756;   27.80; E0;
21/06/2018;   16:32:13;       3.658; 257.420;   25.59;   13772;   27.80; E0;
21/06/2018;   16:32:14;       3.675; 257.546;   25.58;   13760;   27.80; E0;
21/06/2018;   16:32:15;       3.692; 257.736;   25.57;   13760;   27.80; E0;
21/06/2018;   16:32:16;       3.709; 258.244;   25.55;   13759;   27.80; E0;
21/06/2018;   16:32:17;       3.726; 257.546;   25.58;   13752;   27.80; E0;
21/06/2018;   16:32:18;       3.742; 256.978;   25.61;   13765;   27.80; E0;
21/06/2018;   16:32:19;       3.759; 257.041;   25.60;   13742;   27.80; E0;
21/06/2018;   16:32:20;       3.776; 256.788;   25.61;   13788;   27.80; E0;
21/06/2018;   16:32:21;       3.793; 257.357;   25.59;   13766;   27.80; E0;
21/06/2018;   16:32:22;       3.810; 256.410;   25.63;   13774;   27.80; E0;
21/06/2018;   16:32:23;       3.827; 256.222;   25.63;   13766;   27.80; E0;
21/06/2018;   16:32:24;       3.844; 255.845;   25.65;   13756;   27.80; E0;
21/06/2018;   16:32:25;       3.861; 255.845;   25.65;   13785;   27.80; E0;
21/06/2018;   16:32:26;       3.878; 256.662;   25.62;   13796;   27.80; E0;
21/06/2018;   16:32:27;       3.895; 256.033;   25.64;   13775;   27.80; E0;
21/06/2018;   16:32:28;       3.912; 257.104;   25.60;   13799;   27.80; E0;
21/06/2018;   16:32:29;       3.929; 256.285;   25.63;   13801;   27.80; E0;
21/06/2018;   16:32:30;       3.946; 255.719;   25.66;   13806;   27.80; E0;
21/06/2018;   16:32:31;       3.962; 256.662;   25.62;   13792;   27.80; E0;
21/06/2018;   16:32:32;       3.979; 255.657;   25.66;   13793;   27.80; E0;
21/06/2018;   16:32:33;       3.996; 256.410;   25.63;   13798;   27.80; E0;
21/06/2018;   16:32:34;       4.013; 256.662;   25.62;   13813;   27.80; E0;
21/06/2018;   16:32:35;       4.030; 256.725;   25.62;   13811;   27.80; E0;
21/06/2018;   16:32:36;       4.047; 256.788;   25.61;   13813;   27.80; E0;
21/06/2018;   16:32:37;       4.064; 256.347;   25.63;   13808;   27.80; E0;
21/06/2018;   16:32:38;       4.081; 256.851;   25.61;   13835;   27.80; E0;
21/06/2018;   16:32:39;       4.098; 256.851;   25.61;   13829;   27.80; E0;
21/06/2018;   16:32:40;       4.115; 257.546;   25.58;   13822;   27.80; E0;
21/06/2018;   16:32:41;       4.132; 257.420;   25.59;   13833;   27.80; E0;
21/06/2018;   16:32:42;       4.149; 257.041;   25.60;   13834;   27.80; E0;
21/06/2018;   16:32:43;       4.166; 256.347;   25.63;   13827;   27.80; E0;
21/06/2018;   16:32:44;       4.183; 255.719;   25.66;   13832;   27.80; E0;
21/06/2018;   16:32:45;       4.199; 255.531;   25.66;   13838;   27.80; E0;
21/06/2018;   16:32:46;       4.216; 255.343;   25.67;   13845;   27.80; E0;
21/06/2018;   16:32:47;       4.233; 255.406;   25.67;   13827;   27.80; E0;
21/06/2018;   16:32:48;       4.250; 255.657;   25.66;   13835;   27.80; E0;
21/06/2018;   16:32:49;       4.267; 255.782;   25.65;   13852;   27.80; E0;
21/06/2018;   16:32:50;       4.284; 255.845;   25.65;   13839;   27.80; E0;
21/06/2018;   16:32:51;       4.301; 256.033;   25.64;   13872;   27.80; E0;
21/06/2018;   16:32:52;       4.318; 256.662;   25.62;   13849;   27.80; E0;
21/06/2018;   16:32:54;       4.335; 256.347;   25.63;   13870;   27.80; E0;
21/06/2018;   16:32:55;       4.352; 256.410;   25.63;   13866;   27.80; E0;
21/06/2018;   16:32:56;       4.369; 256.347;   25.63;   13878;   27.80; E0;
21/06/2018;   16:32:57;       4.386; 255.468;   25.66;   13852;   27.80; E0;
21/06/2018;   16:32:58;       4.403; 255.594;   25.66;   13863;   27.80; E0;
21/06/2018;   16:32:59;       4.420; 255.531;   25.66;   13896;   27.80; E0;
21/06/2018;   16:33:00;       4.437; 255.657;   25.66;   13892;   27.80; E0;
21/06/2018;   16:33:01;       4.454; 255.343;   25.67;   13881;   27.80; E0;
21/06/2018;   16:33:02;       4.471; 255.719;   25.66;   13864;   27.80; E0;
21/06/2018;   16:33:03;       4.487; 255.782;   25.65;   13885;   27.80; E0;
21/06/2018;   16:33:04;       4.504; 255.845;   25.65;   13904;   27.80; E0;
21/06/2018;   16:33:05;       4.521; 256.096;   25.64;   13883;   27.80; E0;
21/06/2018;   16:33:06;       4.538; 255.468;   25.66;   13888;   27.80; E0;
21/06/2018;   16:33:07;       4.555; 255.155;   25.68;   13888;   27.80; E0;
21/06/2018;   16:33:08;       4.572; 254.531;   25.70;   13877;   27.80; E0;
21/06/2018;   16:33:09;       4.589; 254.656;   25.70;   13870;   27.80; E0;
21/06/2018;   16:33:10;       4.606; 254.905;   25.69;   13876;   27.80; E0;
21/06/2018;   16:33:11;       4.623; 255.155;   25.68;   13884;   27.80; E0;
21/06/2018;   16:33:12;       4.640; 254.843;   25.69;   13900;   27.80; E0;
21/06/2018;   16:33:13;       4.657; 254.282;   25.71;   13888;   27.80; E0;
21/06/2018;   16:33:14;       4.674; 254.469;   25.70;   13895;   27.80; E0;
21/06/2018;   16:33:15;       4.691; 253.660;   25.74;   13918;   27.80; E0;
21/06/2018;   16:33:16;       4.708; 254.095;   25.72;   13896;   27.80; E0;
21/06/2018;   16:33:17;       4.724; 254.656;   25.70;   13922;   27.80; E0;
21/06/2018;   16:33:18;       4.741; 254.469;   25.71;   13927;   27.80; E0;
21/06/2018;   16:33:19;       4.758; 254.905;   25.69;   13907;   27.80; E0;
21/06/2018;   16:33:20;       4.775; 254.219;   25.71;   13905;   27.80; E0;
21/06/2018;   16:33:21;       4.792; 254.593;   25.70;   13924;   27.80; E0;
21/06/2018;   16:33:22;       4.809; 254.656;   25.70;   13908;   27.80; E0;
21/06/2018;   16:33:23;       4.826; 254.968;   25.69;   13922;   27.80; E0;
21/06/2018;   16:33:24;       4.843; 255.343;   25.67;   13913;   27.80; E0;
21/06/2018;   16:33:25;       4.860; 254.718;   25.70;   13927;   27.80; E0;
21/06/2018;   16:33:26;       4.877; 254.531;   25.70;   13932;   27.80; E0;
21/06/2018;   16:33:27;       4.894; 253.908;   25.73;   13944;   27.80; E0;
21/06/2018;   16:33:28;       4.911; 253.846;   25.73;   13907;   27.80; E0;
21/06/2018;   16:33:29;       4.928; 253.288;   25.75;   13924;   27.80; E0;
21/06/2018;   16:33:30;       4.945; 253.412;   25.75;   13927;   27.80; E0;
21/06/2018;   16:33:31;       4.961; 253.784;   25.73;   13927;   27.80; E0;
21/06/2018;   16:33:32;       4.978; 254.824;   25.72;   13932;   27.70; E0;
21/06/2018;   16:33:33;       4.995; 254.575;   25.74;   13930;   27.70; E0;
21/06/2018;   16:33:34;       5.012; 254.513;   25.74;   13932;   27.70; E0;
21/06/2018;   16:33:35;       5.029; 253.953;   25.76;   13944;   27.70; E0;
21/06/2018;   16:33:36;       5.046; 253.270;   25.79;   13943;   27.70; E0;
21/06/2018;   16:33:37;       5.063; 252.899;   25.80;   13928;   27.70; E0;
