***** DESCRIPTION ***********;
[enter the description here];

***** INSTRUMENT INFO *******;
IDENTIFICATION;
PHIboard number   : v1215488;
PM number         : 20101830;
Serial number     : FB3-AOT-03-761      ;
MUX channel       : OFF - 00;
;
PARAMETERS;
Signal LED current: 050;
Ref LED current   : 080;
Ref LED amplitude : 66174;
Frequency         : 006;
Sending interval  : 0001;
Averaging         : 2;
Internal temp     : 26.9 C;
;
SYSTEM SETTINGS;
APL function      : ON;
Temp compensation : ON - ch a;
Analog out        : chA t chB t;
RS232 echo        : ON;
Oxygen unit       : %a.s.;
;
CALIBRATION;
Sensor type       : 2;
0%a.s.phase 1     : 60.38 at 019.3°C amp 066100;
100.00%a.s.phase 2: 28.14 at 019.2°C amp 035800;
Date   (ddmmyy)   : 200618;
Pressure (mBar)   : 1018;
;
FIRMWARE;
Code 3.016 (IAP)  : 08/20/04, 09:50:56;
Xilinx built      : 01/05/04 (MM/DD/YY);
Reset condition   : SLEEP;
 ;
 ;
 ;
 ;
 ;
 ;
 ;
 ;

***** SOFTWARE INFO *********;
OxyView - PST3-V6.02 10/2007;
© by PreSens GmbH;
20/06/18;
6:13:07 PM;

******MEASURE MODE SETTINGS**;
Dynamic Averaging;   4;
measure mode;  1 sec ;

start time; 6:13:07 PM; 
date(DD/MM/YY); time/hh:mm:ss; logtime/min; oxygen/umol/L; phase/°; amp; temp/°C; ErrorMessage;
20/06/18;   18:13:07;       0.000; 295.798;   27.85;   43485;   19.30; E0;
20/06/18;   18:13:08;       0.017; 295.729;   27.85;   43472;   19.30; E0;
20/06/18;   18:13:09;       0.034; 295.179;   27.87;   43458;   19.30; E0;
20/06/18;   18:13:10;       0.051; 295.042;   27.88;   43484;   19.30; E0;
20/06/18;   18:13:11;       0.068; 294.836;   27.88;   43485;   19.30; E0;
20/06/18;   18:13:12;       0.085; 294.836;   27.88;   43479;   19.30; E0;
20/06/18;   18:13:13;       0.102; 295.316;   27.87;   43486;   19.30; E0;
20/06/18;   18:13:14;       0.119; 295.179;   27.87;   43491;   19.30; E0;
20/06/18;   18:13:15;       0.135; 295.316;   27.87;   43485;   19.30; E0;
20/06/18;   18:13:16;       0.152; 295.042;   27.88;   43497;   19.30; E0;
20/06/18;   18:13:17;       0.169; 295.179;   27.87;   43507;   19.30; E0;
20/06/18;   18:13:18;       0.186; 294.973;   27.88;   43491;   19.30; E0;
20/06/18;   18:13:19;       0.203; 294.767;   27.89;   43505;   19.30; E0;
20/06/18;   18:13:20;       0.220; 294.905;   27.88;   43492;   19.30; E0;
20/06/18;   18:13:21;       0.237; 295.042;   27.88;   43500;   19.30; E0;
20/06/18;   18:13:22;       0.254; 295.385;   27.87;   43491;   19.30; E0;
20/06/18;   18:13:23;       0.271; 295.454;   27.86;   43510;   19.30; E0;
20/06/18;   18:13:24;       0.288; 295.660;   27.86;   43518;   19.30; E0;
20/06/18;   18:13:26;       0.305; 295.179;   27.87;   43498;   19.30; E0;
20/06/18;   18:13:27;       0.322; 295.042;   27.88;   43510;   19.30; E0;
20/06/18;   18:13:28;       0.339; 295.042;   27.88;   43517;   19.30; E0;
20/06/18;   18:13:29;       0.355; 294.973;   27.88;   43507;   19.30; E0;
20/06/18;   18:13:30;       0.373; 295.110;   27.88;   43512;   19.30; E0;
20/06/18;   18:13:31;       0.390; 295.248;   27.87;   43498;   19.30; E0;
20/06/18;   18:13:32;       0.407; 295.248;   27.87;   43511;   19.30; E0;
20/06/18;   18:13:33;       0.423; 295.179;   27.87;   43512;   19.30; E0;
20/06/18;   18:13:34;       0.440; 295.179;   27.87;   43511;   19.30; E0;
20/06/18;   18:13:35;       0.457; 294.836;   27.89;   43509;   19.30; E0;
20/06/18;   18:13:36;       0.474; 295.042;   27.88;   43525;   19.30; E0;
20/06/18;   18:13:37;       0.491; 295.042;   27.88;   43543;   19.30; E0;
20/06/18;   18:13:38;       0.508; 294.973;   27.88;   43529;   19.30; E0;
20/06/18;   18:13:39;       0.525; 295.385;   27.86;   43536;   19.30; E0;
20/06/18;   18:13:40;       0.542; 295.248;   27.87;   43517;   19.30; E0;
20/06/18;   18:13:41;       0.559; 295.110;   27.88;   43523;   19.30; E0;
20/06/18;   18:13:42;       0.576; 295.110;   27.88;   43536;   19.30; E0;
20/06/18;   18:13:43;       0.593; 294.836;   27.88;   43536;   19.30; E0;
20/06/18;   18:13:44;       0.610; 294.493;   27.90;   43535;   19.30; E0;
20/06/18;   18:13:45;       0.627; 294.288;   27.91;   43541;   19.30; E0;
20/06/18;   18:13:46;       0.644; 293.878;   27.92;   43528;   19.30; E0;
20/06/18;   18:13:47;       0.660; 294.220;   27.91;   43536;   19.30; E0;
20/06/18;   18:13:48;       0.677; 294.357;   27.90;   43548;   19.30; E0;
20/06/18;   18:13:49;       0.694; 294.699;   27.89;   43555;   19.30; E0;
20/06/18;   18:13:50;       0.711; 294.836;   27.88;   43579;   19.30; E0;
20/06/18;   18:13:51;       0.728; 294.357;   27.90;   43554;   19.30; E0;
20/06/18;   18:13:52;       0.745; 294.288;   27.91;   43547;   19.30; E0;
20/06/18;   18:13:53;       0.762; 294.425;   27.90;   43567;   19.30; E0;
20/06/18;   18:13:54;       0.779; 294.630;   27.89;   43554;   19.30; E0;
20/06/18;   18:13:55;       0.796; 294.562;   27.90;   43585;   19.30; E0;
20/06/18;   18:13:56;       0.813; 294.562;   27.90;   43578;   19.30; E0;
20/06/18;   18:13:57;       0.830; 294.288;   27.91;   43573;   19.30; E0;
20/06/18;   18:13:58;       0.847; 294.220;   27.91;   43573;   19.30; E0;
20/06/18;   18:13:59;       0.864; 294.015;   27.91;   43583;   19.30; E0;
20/06/18;   18:14:00;       0.880; 294.015;   27.91;   43605;   19.30; E0;
20/06/18;   18:14:01;       0.898; 294.083;   27.91;   43618;   19.30; E0;
20/06/18;   18:14:02;       0.915; 293.810;   27.92;   43609;   19.30; E0;
20/06/18;   18:14:03;       0.932; 294.288;   27.91;   43610;   19.30; E0;
20/06/18;   18:14:04;       0.948; 294.083;   27.91;   43628;   19.30; E0;
20/06/18;   18:14:05;       0.965; 293.878;   27.92;   43611;   19.30; E0;
20/06/18;   18:14:06;       0.982; 293.878;   27.92;   43609;   19.30; E0;
20/06/18;   18:14:07;       0.999; 293.741;   27.93;   43624;   19.30; E0;
20/06/18;   18:14:08;       1.016; 293.946;   27.92;   43637;   19.30; E0;
20/06/18;   18:14:09;       1.033; 293.810;   27.92;   43623;   19.30; E0;
20/06/18;   18:14:10;       1.050; 293.946;   27.92;   43629;   19.30; E0;
20/06/18;   18:14:11;       1.067; 293.946;   27.92;   43628;   19.30; E0;
20/06/18;   18:14:12;       1.084; 293.810;   27.92;   43655;   19.30; E0;
20/06/18;   18:14:13;       1.101; 293.673;   27.93;   43634;   19.30; E0;
20/06/18;   18:14:14;       1.118; 293.469;   27.93;   43647;   19.30; E0;
20/06/18;   18:14:15;       1.135; 293.264;   27.94;   43660;   19.30; E0;
20/06/18;   18:14:16;       1.152; 293.264;   27.94;   43660;   19.30; E0;
20/06/18;   18:14:17;       1.169; 293.332;   27.94;   43641;   19.30; E0;
20/06/18;   18:14:18;       1.185; 293.469;   27.94;   43692;   19.30; E0;
20/06/18;   18:14:19;       1.202; 293.605;   27.93;   43679;   19.30; E0;
20/06/18;   18:14:20;       1.219; 293.810;   27.92;   43666;   19.30; E0;
20/06/18;   18:14:21;       1.236; 293.810;   27.92;   43659;   19.30; E0;
20/06/18;   18:14:22;       1.253; 293.605;   27.93;   43696;   19.30; E0;
20/06/18;   18:14:23;       1.270; 293.332;   27.94;   43691;   19.30; E0;
20/06/18;   18:14:24;       1.287; 293.196;   27.95;   43704;   19.30; E0;
20/06/18;   18:14:25;       1.304; 293.128;   27.95;   43709;   19.30; E0;
20/06/18;   18:14:26;       1.321; 293.060;   27.95;   43722;   19.30; E0;
20/06/18;   18:14:28;       1.338; 292.856;   27.96;   43728;   19.30; E0;
20/06/18;   18:14:29;       1.355; 292.584;   27.97;   43733;   19.30; E0;
20/06/18;   18:14:30;       1.372; 292.380;   27.97;   43740;   19.30; E0;
20/06/18;   18:14:31;       1.389; 292.516;   27.97;   43753;   19.30; E0;
