***** DESCRIPTION ***********;
[enter the description here];

***** INSTRUMENT INFO *******;
IDENTIFICATION;
PHIboard number   : v1215488;
PM number         : 20101830;
Serial number     : FB3-AOT-03-761      ;
MUX channel       : OFF - 00;
;
PARAMETERS;
Signal LED current: 050;
Ref LED current   : 080;
Ref LED amplitude : 66291;
Frequency         : 006;
Sending interval  : 0001;
Averaging         : 2;
Internal temp     : 25.7 C;
;
SYSTEM SETTINGS;
APL function      : ON;
Temp compensation : ON - ch a;
Analog out        : chA t chB t;
RS232 echo        : ON;
Oxygen unit       : %a.s.;
;
CALIBRATION;
Sensor type       : 2;
0%a.s.phase 1     : 59.69 at 028.3°C amp 060400;
100.00%a.s.phase 2: 26.80 at 028.1°C amp 025200;
Date   (ddmmyy)   : 230618;
Pressure (mBar)   : 1018;
;
FIRMWARE;
Code 3.016 (IAP)  : 08/20/04, 09:50:56;
Xilinx built      : 01/05/04 (MM/DD/YY);
Reset condition   : SLEEP;
 ;
 ;
 ;
 ;
 ;
 ;
 ;
 ;

***** SOFTWARE INFO *********;
OxyView - PST3-V6.02 10/2007;
© by PreSens GmbH;
23/06/18;
4:39:01 PM;

******MEASURE MODE SETTINGS**;
Dynamic Averaging;   4;
measure mode;  1 sec ;

start time; 4:39:01 PM; 
date(DD/MM/YY); time/hh:mm:ss; logtime/min; oxygen/umol/L; phase/°; amp; temp/°C; ErrorMessage;
23/06/18;   16:39:01;       0.000; 234.056;   27.46;    6634;   27.60; E0;
23/06/18;   16:39:02;       0.017; 233.891;   27.47;    6621;   27.60; E0;
23/06/18;   16:39:03;       0.034; 234.166;   27.46;    6628;   27.60; E0;
23/06/18;   16:39:04;       0.051; 233.287;   27.50;    6627;   27.60; E0;
23/06/18;   16:39:05;       0.068; 233.013;   27.51;    6627;   27.60; E0;
23/06/18;   16:39:06;       0.085; 233.781;   27.47;    6641;   27.60; E0;
23/06/18;   16:39:07;       0.102; 233.507;   27.48;    6628;   27.60; E0;
23/06/18;   16:39:08;       0.118; 233.946;   27.47;    6646;   27.60; E0;
23/06/18;   16:39:09;       0.135; 234.001;   27.46;    6640;   27.60; E0;
23/06/18;   16:39:10;       0.152; 233.671;   27.48;    6641;   27.60; E0;
23/06/18;   16:39:11;       0.169; 233.178;   27.50;    6634;   27.60; E0;
23/06/18;   16:39:12;       0.186; 233.561;   27.48;    6640;   27.60; E0;
23/06/18;   16:39:13;       0.203; 234.056;   27.46;    6628;   27.60; E0;
23/06/18;   16:39:14;       0.220; 234.056;   27.46;    6641;   27.60; E0;
23/06/18;   16:39:15;       0.237; 234.166;   27.45;    6627;   27.60; E0;
23/06/18;   16:39:16;       0.254; 233.946;   27.46;    6621;   27.60; E0;
23/06/18;   16:39:17;       0.271; 233.891;   27.47;    6641;   27.60; E0;
23/06/18;   16:39:18;       0.288; 234.386;   27.45;    6641;   27.60; E0;
23/06/18;   16:39:19;       0.305; 234.994;   27.42;    6634;   27.60; E0;
23/06/18;   16:39:20;       0.322; 235.603;   27.39;    6647;   27.60; E0;
23/06/18;   16:39:21;       0.339; 235.603;   27.39;    6628;   27.60; E0;
23/06/18;   16:39:22;       0.355; 234.994;   27.42;    6641;   27.60; E0;
23/06/18;   16:39:23;       0.372; 234.938;   27.42;    6634;   27.60; E0;
23/06/18;   16:39:24;       0.389; 234.497;   27.44;    6634;   27.60; E0;
23/06/18;   16:39:25;       0.406; 233.561;   27.48;    6627;   27.60; E0;
23/06/18;   16:39:26;       0.423; 233.946;   27.46;    6628;   27.60; E0;
23/06/18;   16:39:27;       0.440; 233.946;   27.46;    6641;   27.60; E0;
23/06/18;   16:39:28;       0.457; 234.166;   27.46;    6628;   27.60; E0;
23/06/18;   16:39:29;       0.474; 234.994;   27.42;    6653;   27.60; E0;
23/06/18;   16:39:30;       0.491; 235.691;   27.42;    6628;   27.50; E0;
23/06/18;   16:39:31;       0.508; 235.714;   27.38;    6635;   27.60; E0;
23/06/18;   16:39:33;       0.525; 235.825;   27.38;    6641;   27.60; E0;
23/06/18;   16:39:34;       0.542; 236.492;   27.35;    6641;   27.60; E0;
23/06/18;   16:39:35;       0.559; 237.586;   27.34;    6647;   27.50; E0;
23/06/18;   16:39:36;       0.576; 236.715;   27.34;    6635;   27.60; E0;
23/06/18;   16:39:37;       0.592; 236.604;   27.35;    6634;   27.60; E0;
23/06/18;   16:39:38;       0.609; 237.586;   27.34;    6641;   27.50; E0;
23/06/18;   16:39:39;       0.626; 237.194;   27.36;    6641;   27.50; E0;
23/06/18;   16:39:40;       0.643; 236.692;   27.38;    6641;   27.50; E0;
23/06/18;   16:39:41;       0.660; 236.604;   27.34;    6635;   27.60; E0;
23/06/18;   16:39:42;       0.677; 236.915;   27.37;    6641;   27.50; E0;
23/06/18;   16:39:43;       0.694; 237.082;   27.36;    6641;   27.50; E0;
23/06/18;   16:39:44;       0.711; 236.748;   27.38;    6647;   27.50; E0;
23/06/18;   16:39:45;       0.728; 236.413;   27.39;    6635;   27.50; E0;
23/06/18;   16:39:46;       0.745; 236.636;   27.38;    6635;   27.50; E0;
23/06/18;   16:39:47;       0.762; 237.362;   27.35;    6648;   27.50; E0;
23/06/18;   16:39:48;       0.779; 237.698;   27.33;    6635;   27.50; E0;
23/06/18;   16:39:49;       0.796; 237.866;   27.32;    6635;   27.50; E0;
23/06/18;   16:39:50;       0.813; 237.586;   27.34;    6641;   27.50; E0;
23/06/18;   16:39:51;       0.829; 237.474;   27.34;    6635;   27.50; E0;
23/06/18;   16:39:52;       0.846; 237.922;   27.32;    6647;   27.50; E0;
23/06/18;   16:39:53;       0.863; 237.754;   27.33;    6653;   27.50; E0;
23/06/18;   16:39:54;       0.880; 238.540;   27.30;    6635;   27.50; E0;
23/06/18;   16:39:55;       0.897; 238.822;   27.28;    6648;   27.50; E0;
