Date & time of file creation	18/06/2018 7:09 PM													
Data file path	C:\Users\ameli\Desktop\Luke Strasiotto\18062018\Old_18.txt													
														
														
CALIBRATION DATA														
Parameter/Channel	N moving average	LO phase [r.U.]	HI phase [r.U.]	LO oxygen [%air saturation]	HI oxygen [%air saturation]	LO temperature [°C]	HI temperature [°C]	Salinity [‰]						
18/06/2018 7:10:06 PM	3612157806	1013.00	28.38	18.93	102.0	28.51	18.93	100.8	28.29	18.93	102.8	28.28	18.93	102.9
18/06/2018 7:10:07 PM	3612157807	1013.00	28.39	18.93	101.9	28.47	18.93	101.1	28.29	18.93	102.8	28.28	18.93	102.9
18/06/2018 7:10:08 PM	3612157808	1013.00	28.40	18.93	101.8	28.50	18.93	100.9	28.28	18.93	102.9	28.28	18.93	102.9
18/06/2018 7:10:09 PM	3612157809	1013.00	28.39	18.93	101.9	28.44	18.93	101.4	28.32	18.93	102.5	28.28	18.93	102.9
18/06/2018 7:10:10 PM	3612157810	1013.00	28.39	18.93	101.9	28.43	18.93	101.5	28.32	18.93	102.5	28.28	18.93	102.9
18/06/2018 7:10:11 PM	3612157811	1013.00	28.40	18.93	101.8	28.51	18.93	100.8	28.30	18.93	102.7	28.28	18.93	102.9
18/06/2018 7:10:12 PM	3612157812	1013.00	28.41	18.93	101.7	28.47	18.93	101.1	28.32	18.93	102.5	28.28	18.93	102.9
18/06/2018 7:10:13 PM	3612157813	1013.00	28.40	18.93	101.8	28.52	18.93	100.7	28.34	18.93	102.4	28.28	18.93	102.9
18/06/2018 7:10:14 PM	3612157814	1013.00	28.38	18.93	102.0	28.48	18.93	101.1	28.29	18.93	102.8	28.31	18.93	102.6
18/06/2018 7:10:15 PM	3612157815	1013.00	28.42	18.93	101.6	28.46	18.93	101.2	28.32	18.93	102.5	28.31	18.93	102.6
18/06/2018 7:10:16 PM	3612157816	1013.00	28.37	18.94	102.1	28.44	18.94	101.4	28.30	18.94	102.7	28.31	18.94	102.6
18/06/2018 7:10:17 PM	3612157817	1013.00	28.38	18.94	102.0	28.46	18.94	101.2	28.29	18.94	102.8	28.29	18.94	102.8
18/06/2018 7:10:18 PM	3612157818	1013.00	28.40	18.94	101.8	28.46	18.94	101.2	28.35	18.94	102.2	28.31	18.94	102.6
18/06/2018 7:10:19 PM	3612157819	1013.00	28.39	18.94	101.9	28.47	18.94	101.1	28.31	18.94	102.6	28.27	18.94	103.0
18/06/2018 7:10:20 PM	3612157820	1013.00	28.40	18.92	101.8	28.49	18.92	101.0	28.33	18.92	102.5	28.30	18.92	102.8
18/06/2018 7:10:21 PM	3612157821	1013.00	28.41	18.92	101.7	28.49	18.92	101.0	28.34	18.92	102.4	28.30	18.92	102.8
18/06/2018 7:10:22 PM	3612157822	1013.00	28.39	18.92	101.9	28.48	18.92	101.1	28.34	18.92	102.4	28.28	18.92	102.9
18/06/2018 7:10:23 PM	3612157823	1013.00	28.38	18.92	102.0	28.49	18.92	101.0	28.30	18.92	102.8	28.29	18.92	102.9
18/06/2018 7:10:24 PM	3612157824	1013.00	28.41	18.92	101.7	28.50	18.92	100.9	28.32	18.92	102.6	28.29	18.92	102.9
18/06/2018 7:10:25 PM	3612157825	1013.00	28.38	18.93	102.0	28.48	18.93	101.1	28.31	18.93	102.6	28.28	18.93	102.9
18/06/2018 7:10:26 PM	3612157826	1013.00	28.41	18.93	101.7	28.45	18.93	101.3	28.34	18.93	102.4	28.29	18.93	102.8
18/06/2018 7:10:27 PM	3612157827	1013.00	28.40	18.94	101.8	28.46	18.94	101.2	28.30	18.94	102.7	28.32	18.94	102.5
18/06/2018 7:10:28 PM	3612157828	1013.00	28.37	18.93	102.1	28.53	18.93	100.6	28.34	18.93	102.4	28.29	18.93	102.8
18/06/2018 7:10:29 PM	3612157829	1013.00	28.38	18.93	102.0	28.45	18.93	101.3	28.33	18.93	102.5	28.31	18.93	102.6
18/06/2018 7:10:30 PM	3612157830	1013.00	28.40	18.92	101.8	28.47	18.92	101.2	28.33	18.92	102.5	28.31	18.92	102.7
18/06/2018 7:10:31 PM	3612157831	1013.00	28.39	18.92	101.9	28.47	18.92	101.2	28.32	18.92	102.6	28.29	18.92	102.9
18/06/2018 7:10:32 PM	3612157832	1013.00	28.37	18.92	102.1	28.44	18.92	101.4	28.31	18.92	102.7	28.28	18.92	102.9
18/06/2018 7:10:33 PM	3612157833	1013.00	28.42	18.92	101.6	28.53	18.92	100.6	28.33	18.92	102.5	28.31	18.92	102.7
18/06/2018 7:10:34 PM	3612157834	1013.00	28.40	18.92	101.8	28.48	18.92	101.1	28.32	18.92	102.6	28.28	18.92	102.9
18/06/2018 7:10:35 PM	3612157835	1013.00	28.38	18.93	102.0	28.46	18.93	101.2	28.30	18.93	102.7	28.28	18.93	102.9
18/06/2018 7:10:36 PM	3612157836	1013.00	28.40	18.94	101.8	28.47	18.94	101.1	28.32	18.94	102.5	28.29	18.94	102.8
18/06/2018 7:10:37 PM	3612157837	1013.00	28.40	18.94	101.8	28.49	18.94	100.9	28.33	18.94	102.4	28.27	18.94	103.0
18/06/2018 7:10:38 PM	3612157838	1013.00	28.39	18.94	101.9	28.50	18.94	100.8	28.35	18.94	102.2	28.29	18.94	102.8
18/06/2018 7:10:39 PM	3612157839	1013.00	28.42	18.93	101.6	28.47	18.93	101.1	28.33	18.93	102.5	28.28	18.93	102.9
18/06/2018 7:10:40 PM	3612157840	1013.00	28.42	18.93	101.6	28.46	18.93	101.2	28.35	18.93	102.3	28.28	18.93	102.9
18/06/2018 7:10:41 PM	3612157841	1013.00	28.41	18.92	101.7	28.45	18.92	101.3	28.37	18.92	102.1	28.30	18.92	102.8
18/06/2018 7:10:42 PM	3612157842	1013.00	28.39	18.91	101.9	28.45	18.91	101.4	28.34	18.91	102.4	28.29	18.91	102.9
18/06/2018 7:10:43 PM	3612157843	1013.00	28.39	18.92	101.9	28.46	18.92	101.3	28.37	18.92	102.1	28.28	18.92	102.9
18/06/2018 7:10:44 PM	3612157844	1013.00	28.44	18.92	101.4	28.49	18.92	101.0	28.37	18.92	102.1	28.27	18.92	103.0
18/06/2018 7:10:45 PM	3612157845	1013.00	28.39	18.93	101.9	28.44	18.93	101.4	28.35	18.93	102.3	28.30	18.93	102.7
18/06/2018 7:10:46 PM	3612157846	1013.00	28.41	18.93	101.7	28.45	18.93	101.3	28.36	18.93	102.2	28.29	18.93	102.8
18/06/2018 7:10:47 PM	3612157847	1013.00	28.40	18.94	101.8	28.50	18.94	100.8	28.33	18.94	102.4	28.28	18.94	102.9
18/06/2018 7:10:48 PM	3612157848	1013.00	28.38	18.93	102.0	28.45	18.93	101.3	28.35	18.93	102.3	28.30	18.93	102.7
18/06/2018 7:10:49 PM	3612157849	1013.00	28.39	18.93	101.9	28.48	18.93	101.1	28.37	18.93	102.1	28.30	18.93	102.7
18/06/2018 7:10:50 PM	3612157850	1013.00	28.41	18.93	101.7	28.47	18.93	101.1	28.37	18.93	102.1	28.30	18.93	102.7
18/06/2018 7:10:51 PM	3612157851	1013.00	28.40	18.93	101.8	28.49	18.93	101.0	28.36	18.93	102.2	28.29	18.93	102.8
18/06/2018 7:10:52 PM	3612157852	1013.00	28.40	18.92	101.8	28.52	18.92	100.7	28.37	18.92	102.1	28.26	18.92	103.1
18/06/2018 7:10:53 PM	3612157853	1013.00	28.42	18.93	101.6	28.50	18.93	100.9	28.36	18.93	102.2	28.30	18.93	102.7
18/06/2018 7:10:54 PM	3612157854	1013.00	28.41	18.93	101.7	28.51	18.93	100.8	28.37	18.93	102.1	28.28	18.93	102.9
18/06/2018 7:10:55 PM	3612157855	1013.00	28.40	18.93	101.8	28.46	18.93	101.2	28.35	18.93	102.3	28.31	18.93	102.6
18/06/2018 7:10:56 PM	3612157856	1013.00	28.42	18.93	101.6	28.49	18.93	101.0	28.39	18.93	101.9	28.26	18.93	103.1
18/06/2018 7:10:57 PM	3612157857	1013.00	28.40	18.93	101.8	28.47	18.93	101.1	28.38	18.93	102.0	28.30	18.93	102.7
18/06/2018 7:10:58 PM	3612157858	1013.00	28.42	18.92	101.6	28.54	18.92	100.5	28.41	18.92	101.7	28.29	18.92	102.9
18/06/2018 7:10:59 PM	3612157859	1013.00	28.40	18.92	101.8	28.52	18.92	100.7	28.39	18.92	101.9	28.31	18.92	102.7
18/06/2018 7:11:00 PM	3612157860	1013.00	28.41	18.92	101.7	28.53	18.92	100.6	28.41	18.92	101.7	28.31	18.92	102.7
18/06/2018 7:11:01 PM	3612157861	1013.00	28.42	18.93	101.6	28.51	18.93	100.8	28.40	18.93	101.8	28.29	18.93	102.8
18/06/2018 7:11:02 PM	3612157862	1013.00	28.43	18.93	101.5	28.54	18.93	100.5	28.40	18.93	101.8	28.29	18.93	102.8
18/06/2018 7:11:03 PM	3612157863	1013.00	28.40	18.93	101.8	28.50	18.93	100.9	28.43	18.93	101.5	28.29	18.93	102.8
18/06/2018 7:11:04 PM	3612157864	1013.00	28.42	18.93	101.6	28.52	18.93	100.7	28.39	18.93	101.9	28.27	18.93	103.0
18/06/2018 7:11:05 PM	3612157865	1013.00	28.44	18.93	101.4	28.53	18.93	100.6	28.42	18.93	101.6	28.28	18.93	102.9
18/06/2018 7:11:06 PM	3612157866	1013.00	28.45	18.93	101.3	28.52	18.93	100.7	28.41	18.93	101.7	28.32	18.93	102.5
18/06/2018 7:11:07 PM	3612157867	1013.00	28.41	18.93	101.7	28.57	18.93	100.2	28.43	18.93	101.5	28.29	18.93	102.8
18/06/2018 7:11:08 PM	3612157868	1013.00	28.41	18.93	101.7	28.51	18.93	100.8	28.41	18.93	101.7	28.31	18.93	102.6
18/06/2018 7:11:09 PM	3612157869	1013.00	28.44	18.93	101.4	28.53	18.93	100.6	28.48	18.93	101.1	28.30	18.93	102.7
18/06/2018 7:11:10 PM	3612157870	1013.00	28.43	18.94	101.5	28.52	18.94	100.7	28.46	18.94	101.2	28.32	18.94	102.5
18/06/2018 7:11:11 PM	3612157871	1013.00	28.42	18.93	101.6	28.57	18.93	100.2	28.49	18.93	101.0	28.30	18.93	102.7
18/06/2018 7:11:12 PM	3612157872	1013.00	28.46	18.93	101.2	28.55	18.93	100.4	28.49	18.93	101.0	28.27	18.93	103.0
18/06/2018 7:11:13 PM	3612157873	1013.00	28.45	18.94	101.3	28.56	18.94	100.3	28.47	18.94	101.1	28.27	18.94	103.0
18/06/2018 7:11:14 PM	3612157874	1013.00	28.45	18.94	101.3	28.57	18.94	100.2	28.47	18.94	101.1	28.27	18.94	103.0
18/06/2018 7:11:15 PM	3612157875	1013.00	28.44	18.93	101.4	28.54	18.93	100.5	28.49	18.93	101.0	28.31	18.93	102.6
18/06/2018 7:11:16 PM	3612157876	1013.00	28.42	18.93	101.6	28.58	18.93	100.1	28.49	18.93	101.0	28.30	18.93	102.7
18/06/2018 7:11:17 PM	3612157877	1013.00	28.43	18.93	101.5	28.59	18.93	100.0	28.48	18.93	101.1	28.28	18.93	102.9
18/06/2018 7:11:18 PM	3612157878	1013.00	28.43	18.92	101.5	28.56	18.92	100.3	28.49	18.92	101.0	28.30	18.92	102.8
18/06/2018 7:11:19 PM	3612157879	1013.00	28.45	18.92	101.3	28.55	18.92	100.4	28.49	18.92	101.0	28.26	18.92	103.1
18/06/2018 7:11:20 PM	3612157880	1013.00	28.43	18.92	101.5	28.58	18.92	100.1	28.48	18.92	101.1	28.30	18.92	102.8
18/06/2018 7:11:21 PM	3612157881	1013.00	28.43	18.93	101.5	28.58	18.93	100.1	28.50	18.93	100.9	28.31	18.93	102.6
18/06/2018 7:11:22 PM	3612157882	1013.00	28.45	18.93	101.3	28.52	18.93	100.7	28.51	18.93	100.8	28.29	18.93	102.8
18/06/2018 7:11:23 PM	3612157883	1013.00	28.44	18.92	101.4	28.57	18.92	100.2	28.51	18.92	100.8	28.32	18.92	102.6
18/06/2018 7:11:24 PM	3612157884	1013.00	28.44	18.92	101.4	28.58	18.92	100.1	28.54	18.92	100.5	28.30	18.92	102.8
18/06/2018 7:11:25 PM	3612157885	1013.00	28.44	18.93	101.4	28.56	18.93	100.3	28.50	18.93	100.9	28.29	18.93	102.8
18/06/2018 7:11:26 PM	3612157886	1013.00	28.44	18.92	101.4	28.59	18.92	100.1	28.53	18.92	100.6	28.29	18.92	102.9
18/06/2018 7:11:27 PM	3612157887	1013.00	28.46	18.92	101.3	28.55	18.92	100.4	28.49	18.92	101.0	28.29	18.92	102.9
18/06/2018 7:11:28 PM	3612157888	1013.00	28.44	18.93	101.4	28.55	18.93	100.4	28.51	18.93	100.8	28.29	18.93	102.8
18/06/2018 7:11:29 PM	3612157889	1013.00	28.46	18.92	101.3	28.54	18.92	100.5	28.51	18.92	100.8	28.31	18.92	102.7
18/06/2018 7:11:30 PM	3612157890	1013.00	28.44	18.92	101.4	28.56	18.92	100.3	28.55	18.92	100.4	28.32	18.92	102.6
18/06/2018 7:11:31 PM	3612157891	1013.00	28.43	18.92	101.5	28.58	18.92	100.1	28.55	18.92	100.4	28.26	18.92	103.1
18/06/2018 7:11:32 PM	3612157892	1013.00	28.45	18.92	101.3	28.61	18.92	99.9	28.56	18.92	100.3	28.27	18.92	103.0
18/06/2018 7:11:33 PM	3612157893	1013.00	28.46	18.92	101.3	28.56	18.92	100.3	28.55	18.92	100.4	28.27	18.92	103.0
18/06/2018 7:11:34 PM	3612157894	1013.00	28.44	18.92	101.4	28.54	18.92	100.5	28.57	18.92	100.2	28.30	18.92	102.8
18/06/2018 7:11:35 PM	3612157895	1013.00	28.45	18.93	101.3	28.58	18.93	100.1	28.60	18.93	99.9	28.28	18.93	102.9
18/06/2018 7:11:36 PM	3612157896	1013.00	28.43	18.93	101.5	28.61	18.93	99.9	28.58	18.93	100.1	28.30	18.93	102.7
18/06/2018 7:11:37 PM	3612157897	1013.00	28.45	18.93	101.3	28.58	18.93	100.1	28.55	18.93	100.4	28.33	18.93	102.5
18/06/2018 7:11:38 PM	3612157898	1013.00	28.43	18.93	101.5	28.59	18.93	100.0	28.58	18.93	100.1	28.29	18.93	102.8
18/06/2018 7:11:39 PM	3612157899	1013.00	28.47	18.94	101.1	28.55	18.94	100.4	28.59	18.94	100.0	28.31	18.94	102.6
18/06/2018 7:11:40 PM	3612157900	1013.00	28.45	18.93	101.3	28.64	18.93	99.6	28.59	18.93	100.0	28.31	18.93	102.6
18/06/2018 7:11:41 PM	3612157901	1013.00	28.45	18.93	101.3	28.59	18.93	100.0	28.58	18.93	100.1	28.28	18.93	102.9
18/06/2018 7:11:42 PM	3612157902	1013.00	28.45	18.94	101.3	28.59	18.94	100.0	28.63	18.94	99.7	28.29	18.94	102.8
18/06/2018 7:11:43 PM	3612157903	1013.00	28.43	18.93	101.5	28.60	18.93	99.9	28.58	18.93	100.1	28.29	18.93	102.8
18/06/2018 7:11:44 PM	3612157904	1013.00	28.46	18.93	101.2	28.61	18.93	99.9	28.61	18.93	99.9	28.29	18.93	102.8
18/06/2018 7:11:45 PM	3612157905	1013.00	28.45	18.93	101.3	28.62	18.93	99.8	28.56	18.93	100.3	28.33	18.93	102.5
18/06/2018 7:11:46 PM	3612157906	1013.00	28.45	18.93	101.3	28.60	18.93	99.9	28.63	18.93	99.7	28.26	18.93	103.1
18/06/2018 7:11:47 PM	3612157907	1013.00	28.46	18.93	101.2	28.62	18.93	99.8	28.62	18.93	99.8	28.30	18.93	102.7
18/06/2018 7:11:48 PM	3612157908	1013.00	28.47	18.93	101.1	28.63	18.93	99.7	28.64	18.93	99.6	28.30	18.93	102.7
18/06/2018 7:11:49 PM	3612157909	1013.00	28.43	18.93	101.5	28.57	18.93	100.2	28.62	18.93	99.8	28.28	18.93	102.9
18/06/2018 7:11:50 PM	3612157910	1013.00	28.45	18.93	101.3	28.61	18.93	99.9	28.65	18.93	99.5	28.28	18.93	102.9
18/06/2018 7:11:51 PM	3612157911	1013.00	28.43	18.93	101.5	28.60	18.93	99.9	28.63	18.93	99.7	28.29	18.93	102.8
18/06/2018 7:11:52 PM	3612157912	1013.00	28.43	18.93	101.5	28.63	18.93	99.7	28.65	18.93	99.5	28.30	18.93	102.7
18/06/2018 7:11:53 PM	3612157913	1013.00	28.47	18.93	101.1	28.60	18.93	99.9	28.68	18.93	99.2	28.27	18.93	103.0
18/06/2018 7:11:54 PM	3612157914	1013.00	28.46	18.93	101.2	28.59	18.93	100.0	28.70	18.93	99.0	28.31	18.93	102.6
18/06/2018 7:11:55 PM	3612157915	1013.00	28.47	18.93	101.1	28.59	18.93	100.0	28.69	18.93	99.1	28.27	18.93	103.0
18/06/2018 7:11:56 PM	3612157916	1013.00	28.44	18.92	101.4	28.62	18.92	99.8	28.70	18.92	99.0	28.29	18.92	102.9
18/06/2018 7:11:57 PM	3612157917	1013.00	28.46	18.92	101.3	28.59	18.92	100.1	28.69	18.92	99.1	28.31	18.92	102.7
18/06/2018 7:11:58 PM	3612157918	1013.00	28.47	18.92	101.2	28.62	18.92	99.8	28.68	18.92	99.2	28.29	18.92	102.9
18/06/2018 7:11:59 PM	3612157919	1013.00	28.43	18.92	101.5	28.63	18.92	99.7	28.70	18.92	99.0	28.29	18.92	102.9
18/06/2018 7:12:00 PM	3612157920	1013.00	28.44	18.91	101.5	28.62	18.91	99.8	28.73	18.91	98.8	28.29	18.91	102.9
18/06/2018 7:12:01 PM	3612157921	1013.00	28.46	18.92	101.3	28.61	18.92	99.9	28.74	18.92	98.7	28.30	18.92	102.8
18/06/2018 7:12:02 PM	3612157922	1013.00	28.45	18.92	101.3	28.61	18.92	99.9	28.73	18.92	98.8	28.32	18.92	102.6
18/06/2018 7:12:03 PM	3612157923	1013.00	28.49	18.92	101.0	28.66	18.92	99.4	28.74	18.92	98.7	28.29	18.92	102.9
18/06/2018 7:12:04 PM	3612157924	1013.00	28.44	18.92	101.4	28.59	18.92	100.1	28.75	18.92	98.6	28.31	18.92	102.7
18/06/2018 7:12:05 PM	3612157925	1013.00	28.47	18.92	101.2	28.64	18.92	99.6	28.77	18.92	98.4	28.31	18.92	102.7
18/06/2018 7:12:06 PM	3612157926	1013.00	28.44	18.92	101.4	28.62	18.92	99.8	28.74	18.92	98.7	28.30	18.92	102.8
18/06/2018 7:12:07 PM	3612157927	1013.00	28.48	18.93	101.1	28.67	18.93	99.3	28.75	18.93	98.6	28.27	18.93	103.0
18/06/2018 7:12:08 PM	3612157928	1013.00	28.47	18.93	101.1	28.61	18.93	99.9	28.77	18.93	98.4	28.32	18.93	102.5
18/06/2018 7:12:09 PM	3612157929	1013.00	28.49	18.92	101.0	28.61	18.92	99.9	28.75	18.92	98.6	28.33	18.92	102.5
18/06/2018 7:12:10 PM	3612157930	1013.00	28.48	18.92	101.1	28.62	18.92	99.8	28.77	18.92	98.4	28.31	18.92	102.7
18/06/2018 7:12:11 PM	3612157931	1013.00	28.49	18.92	101.0	28.58	18.92	100.1	28.76	18.92	98.5	28.31	18.92	102.7
18/06/2018 7:12:12 PM	3612157932	1013.00	28.47	18.92	101.2	28.63	18.92	99.7	28.79	18.92	98.2	28.30	18.92	102.8
18/06/2018 7:12:13 PM	3612157933	1013.00	28.47	18.91	101.2	28.62	18.91	99.8	28.78	18.91	98.3	28.32	18.91	102.6
18/06/2018 7:12:14 PM	3612157934	1013.00	28.47	18.92	101.2	28.63	18.92	99.7	28.79	18.92	98.2	28.31	18.92	102.7
18/06/2018 7:12:15 PM	3612157935	1013.00	28.45	18.92	101.3	28.63	18.92	99.7	28.77	18.92	98.4	28.32	18.92	102.6
18/06/2018 7:12:16 PM	3612157936	1013.00	28.49	18.92	101.0	28.63	18.92	99.7	28.80	18.92	98.1	28.30	18.92	102.8
18/06/2018 7:12:17 PM	3612157937	1013.00	28.46	18.93	101.2	28.61	18.93	99.9	28.81	18.93	98.0	28.32	18.93	102.5
18/06/2018 7:12:18 PM	3612157938	1013.00	28.48	18.93	101.1	28.63	18.93	99.7	28.82	18.93	98.0	28.32	18.93	102.5
18/06/2018 7:12:19 PM	3612157939	1013.00	28.47	18.93	101.1	28.59	18.93	100.0	28.82	18.93	98.0	28.32	18.93	102.5
18/06/2018 7:12:20 PM	3612157940	1013.00	28.46	18.94	101.2	28.60	18.94	99.9	28.81	18.94	98.0	28.30	18.94	102.7
18/06/2018 7:12:21 PM	3612157941	1013.00	28.47	18.94	101.1	28.57	18.94	100.2	28.83	18.94	97.8	28.34	18.94	102.3
18/06/2018 7:12:22 PM	3612157942	1013.00	28.48	18.93	101.1	28.66	18.93	99.4	28.82	18.93	98.0	28.31	18.93	102.6
18/06/2018 7:12:23 PM	3612157943	1013.00	28.48	18.93	101.1	28.68	18.93	99.2	28.82	18.93	98.0	28.33	18.93	102.5
18/06/2018 7:12:24 PM	3612157944	1013.00	28.46	18.93	101.2	28.62	18.93	99.8	28.85	18.93	97.7	28.35	18.93	102.3
18/06/2018 7:12:25 PM	3612157945	1013.00	28.47	18.92	101.2	28.62	18.92	99.8	28.85	18.92	97.7	28.32	18.92	102.6
18/06/2018 7:12:26 PM	3612157946	1013.00	28.47	18.92	101.2	28.64	18.92	99.6	28.83	18.92	97.9	28.35	18.92	102.3
18/06/2018 7:12:27 PM	3612157947	1013.00	28.49	18.92	101.0	28.62	18.92	99.8	28.88	18.92	97.4	28.31	18.92	102.7
18/06/2018 7:12:28 PM	3612157948	1013.00	28.48	18.92	101.1	28.65	18.92	99.5	28.89	18.92	97.3	28.33	18.92	102.5
18/06/2018 7:12:29 PM	3612157949	1013.00	28.49	18.92	101.0	28.60	18.92	100.0	28.86	18.92	97.6	28.33	18.92	102.5
18/06/2018 7:12:30 PM	3612157950	1013.00	28.47	18.92	101.2	28.64	18.92	99.6	28.91	18.92	97.2	28.33	18.92	102.5
18/06/2018 7:12:31 PM	3612157951	1013.00	28.45	18.93	101.3	28.62	18.93	99.8	28.84	18.93	97.8	28.31	18.93	102.6
18/06/2018 7:12:32 PM	3612157952	1013.00	28.50	18.93	100.9	28.62	18.93	99.8	28.88	18.93	97.4	28.32	18.93	102.5
18/06/2018 7:12:33 PM	3612157953	1013.00	28.49	18.93	101.0	28.68	18.93	99.2	28.88	18.93	97.4	28.32	18.93	102.5
18/06/2018 7:12:34 PM	3612157954	1013.00	28.49	18.93	101.0	28.62	18.93	99.8	28.92	18.93	97.1	28.34	18.93	102.4
18/06/2018 7:12:35 PM	3612157955	1013.00	28.48	18.93	101.1	28.67	18.93	99.3	28.91	18.93	97.2	28.32	18.93	102.5
18/06/2018 7:12:36 PM	3612157956	1013.00	28.48	18.93	101.1	28.70	18.93	99.0	28.98	18.93	96.5	28.33	18.93	102.5
18/06/2018 7:12:37 PM	3612157957	1013.00	28.49	18.93	101.0	28.68	18.93	99.2	28.93	18.93	97.0	28.35	18.93	102.3
18/06/2018 7:12:38 PM	3612157958	1013.00	28.48	18.92	101.1	28.71	18.92	99.0	28.94	18.92	96.9	28.32	18.92	102.6
18/06/2018 7:12:39 PM	3612157959	1013.00	28.50	18.92	100.9	28.72	18.92	98.9	28.96	18.92	96.7	28.33	18.92	102.5
