***** DESCRIPTION ***********;
[enter the description here];

***** INSTRUMENT INFO *******;
IDENTIFICATION;
PHIboard number   : v1215488;
PM number         : 20101830;
Serial number     : FB3-AOT-03-761      ;
MUX channel       : OFF - 00;
;
PARAMETERS;
Signal LED current: 050;
Ref LED current   : 080;
Ref LED amplitude : 65733;
Frequency         : 006;
Sending interval  : 0001;
Averaging         : 2;
Internal temp     : 28.1 C;
;
SYSTEM SETTINGS;
APL function      : ON;
Temp compensation : ON - ch a;
Analog out        : chA t chB t;
RS232 echo        : ON;
Oxygen unit       : %a.s.;
;
CALIBRATION;
Sensor type       : 2;
0%a.s.phase 1     : 59.65 at 028.0°C amp 065100;
100.00%a.s.phase 2: 26.01 at 028.0°C amp 027200;
Date   (ddmmyy)   : 210618;
Pressure (mBar)   : 1018;
;
FIRMWARE;
Code 3.016 (IAP)  : 08/20/04, 09:50:56;
Xilinx built      : 01/05/04 (MM/DD/YY);
Reset condition   : SLEEP;
 ;
 ;
 ;
 ;
 ;
 ;
 ;
 ;

***** SOFTWARE INFO *********;
OxyView - PST3-V6.02 10/2007;
© by PreSens GmbH;
21/06/2018;
5:09:58 PM;

******MEASURE MODE SETTINGS**;
Dynamic Averaging;   4;
measure mode;  1 sec ;

start time; 5:09:58 PM; 
date(DD/MM/YY); time/hh:mm:ss; logtime/min; oxygen/umol/L; phase/°; amp; temp/°C; ErrorMessage;
21/06/2018;   17:09:58;       0.000; 247.031;   25.94;   15419;   28.00; E0;
21/06/2018;   17:09:59;       0.017; 246.910;   25.95;   15414;   28.00; E0;
21/06/2018;   17:10:00;       0.034; 245.950;   25.98;   15403;   28.00; E0;
21/06/2018;   17:10:01;       0.051; 245.771;   25.99;   15401;   28.00; E0;
21/06/2018;   17:10:02;       0.068; 245.353;   26.01;   15406;   28.00; E0;
21/06/2018;   17:10:03;       0.085; 244.936;   26.03;   15412;   28.00; E0;
21/06/2018;   17:10:04;       0.102; 245.771;   25.99;   15420;   28.00; E0;
21/06/2018;   17:10:05;       0.118; 245.651;   26.00;   15419;   28.00; E0;
21/06/2018;   17:10:06;       0.135; 245.711;   25.99;   15413;   28.00; E0;
21/06/2018;   17:10:07;       0.153; 246.010;   25.98;   15432;   28.00; E0;
21/06/2018;   17:10:08;       0.169; 245.831;   25.99;   15426;   28.00; E0;
21/06/2018;   17:10:09;       0.186; 245.771;   25.99;   15444;   28.00; E0;
21/06/2018;   17:10:10;       0.203; 245.891;   25.99;   15401;   28.00; E0;
21/06/2018;   17:10:11;       0.220; 245.771;   25.99;   15438;   28.00; E0;
21/06/2018;   17:10:12;       0.237; 245.711;   26.00;   15426;   28.00; E0;
21/06/2018;   17:10:13;       0.254; 245.950;   25.98;   15414;   28.00; E0;
21/06/2018;   17:10:14;       0.271; 245.950;   25.98;   15428;   28.00; E0;
21/06/2018;   17:10:15;       0.288; 245.711;   25.99;   15425;   28.00; E0;
21/06/2018;   17:10:16;       0.305; 246.070;   25.98;   15458;   28.00; E0;
21/06/2018;   17:10:17;       0.322; 246.310;   25.97;   15415;   28.00; E0;
21/06/2018;   17:10:18;       0.339; 246.430;   25.96;   15421;   28.00; E0;
21/06/2018;   17:10:19;       0.356; 246.730;   25.95;   15432;   28.00; E0;
21/06/2018;   17:10:20;       0.373; 246.550;   25.96;   15433;   28.00; E0;
21/06/2018;   17:10:21;       0.390; 246.010;   25.98;   15426;   28.00; E0;
21/06/2018;   17:10:22;       0.407; 245.532;   26.00;   15430;   28.00; E0;
21/06/2018;   17:10:23;       0.423; 245.293;   26.01;   15444;   28.00; E0;
21/06/2018;   17:10:24;       0.441; 244.995;   26.02;   15432;   28.00; E0;
21/06/2018;   17:10:25;       0.458; 245.114;   26.02;   15426;   28.00; E0;
21/06/2018;   17:10:26;       0.474; 245.877;   26.02;   15419;   27.90; E0;
21/06/2018;   17:10:27;       0.491; 246.176;   26.01;   15439;   27.90; E0;
21/06/2018;   17:10:29;       0.508; 245.638;   26.03;   15455;   27.90; E0;
21/06/2018;   17:10:30;       0.525; 245.579;   26.04;   15420;   27.90; E0;
21/06/2018;   17:10:31;       0.542; 245.459;   26.04;   15443;   27.90; E0;
21/06/2018;   17:10:32;       0.559; 244.923;   26.06;   15449;   27.90; E0;
21/06/2018;   17:10:33;       0.576; 245.221;   26.05;   15443;   27.90; E0;
21/06/2018;   17:10:34;       0.593; 244.567;   26.08;   15417;   27.90; E0;
21/06/2018;   17:10:35;       0.610; 244.804;   26.07;   15425;   27.90; E0;
21/06/2018;   17:10:36;       0.627; 244.923;   26.06;   15424;   27.90; E0;
21/06/2018;   17:10:37;       0.644; 245.519;   26.04;   15447;   27.90; E0;
21/06/2018;   17:10:38;       0.661; 246.176;   26.01;   15432;   27.90; E0;
21/06/2018;   17:10:39;       0.678; 246.416;   26.00;   15439;   27.90; E0;
21/06/2018;   17:10:40;       0.695; 246.356;   26.00;   15430;   27.90; E0;
21/06/2018;   17:10:41;       0.711; 245.817;   26.02;   15431;   27.90; E0;
21/06/2018;   17:10:42;       0.728; 245.519;   26.04;   15436;   27.90; E0;
21/06/2018;   17:10:43;       0.745; 245.042;   26.06;   15437;   27.90; E0;
21/06/2018;   17:10:44;       0.762; 245.340;   26.05;   15464;   27.90; E0;
21/06/2018;   17:10:45;       0.779; 245.400;   26.04;   15450;   27.90; E0;
21/06/2018;   17:10:46;       0.796; 245.042;   26.06;   15442;   27.90; E0;
21/06/2018;   17:10:47;       0.813; 245.102;   26.05;   15437;   27.90; E0;
21/06/2018;   17:10:48;       0.830; 244.804;   26.07;   15456;   27.90; E0;
21/06/2018;   17:10:49;       0.847; 244.864;   26.07;   15457;   27.90; E0;
21/06/2018;   17:10:50;       0.864; 244.923;   26.06;   15448;   27.90; E0;
21/06/2018;   17:10:51;       0.881; 244.745;   26.07;   15474;   27.90; E0;
21/06/2018;   17:10:52;       0.898; 245.161;   26.05;   15440;   27.90; E0;
21/06/2018;   17:10:53;       0.915; 244.685;   26.07;   15461;   27.90; E0;
21/06/2018;   17:10:54;       0.932; 244.211;   26.09;   15434;   27.90; E0;
21/06/2018;   17:10:55;       0.948; 244.151;   26.09;   15436;   27.90; E0;
21/06/2018;   17:10:56;       0.965; 243.737;   26.11;   15449;   27.90; E0;
21/06/2018;   17:10:57;       0.982; 243.619;   26.12;   15467;   27.90; E0;
21/06/2018;   17:10:58;       0.999; 243.855;   26.11;   15452;   27.90; E0;
21/06/2018;   17:10:59;       1.016; 243.974;   26.10;   15468;   27.90; E0;
21/06/2018;   17:11:00;       1.033; 244.092;   26.10;   15463;   27.90; E0;
21/06/2018;   17:11:01;       1.050; 244.567;   26.08;   15450;   27.90; E0;
21/06/2018;   17:11:02;       1.067; 244.685;   26.07;   15441;   27.90; E0;
21/06/2018;   17:11:03;       1.084; 244.567;   26.08;   15468;   27.90; E0;
21/06/2018;   17:11:04;       1.101; 244.211;   26.09;   15448;   27.90; E0;
21/06/2018;   17:11:05;       1.118; 243.915;   26.10;   15455;   27.90; E0;
21/06/2018;   17:11:06;       1.135; 243.915;   26.10;   15448;   27.90; E0;
21/06/2018;   17:11:07;       1.152; 244.389;   26.09;   15451;   27.90; E0;
21/06/2018;   17:11:08;       1.168; 244.151;   26.09;   15459;   27.90; E0;
21/06/2018;   17:11:09;       1.185; 244.033;   26.10;   15461;   27.90; E0;
21/06/2018;   17:11:10;       1.202; 245.210;   26.09;   15462;   27.80; E0;
21/06/2018;   17:11:11;       1.219; 243.560;   26.12;   15471;   27.90; E0;
21/06/2018;   17:11:12;       1.236; 244.675;   26.11;   15441;   27.80; E0;
21/06/2018;   17:11:13;       1.253; 244.972;   26.09;   15462;   27.80; E0;
21/06/2018;   17:11:14;       1.270; 244.556;   26.11;   15480;   27.80; E0;
21/06/2018;   17:11:15;       1.287; 244.378;   26.12;   15471;   27.80; E0;
21/06/2018;   17:11:16;       1.304; 244.082;   26.13;   15460;   27.80; E0;
21/06/2018;   17:11:17;       1.321; 243.668;   26.15;   15454;   27.80; E0;
21/06/2018;   17:11:18;       1.338; 243.727;   26.15;   15461;   27.80; E0;
21/06/2018;   17:11:19;       1.355; 243.905;   26.14;   15478;   27.80; E0;
21/06/2018;   17:11:20;       1.372; 243.550;   26.16;   15484;   27.80; E0;
21/06/2018;   17:11:21;       1.389; 243.491;   26.16;   15447;   27.80; E0;
21/06/2018;   17:11:22;       1.405; 243.905;   26.14;   15462;   27.80; E0;
21/06/2018;   17:11:23;       1.422; 243.727;   26.15;   15465;   27.80; E0;
21/06/2018;   17:11:24;       1.439; 244.200;   26.13;   15455;   27.80; E0;
21/06/2018;   17:11:25;       1.456; 244.200;   26.13;   15478;   27.80; E0;
21/06/2018;   17:11:26;       1.473; 243.905;   26.14;   15468;   27.80; E0;
21/06/2018;   17:11:27;       1.490; 244.200;   26.13;   15460;   27.80; E0;
21/06/2018;   17:11:28;       1.507; 244.023;   26.13;   15472;   27.80; E0;
21/06/2018;   17:11:29;       1.524; 243.845;   26.14;   15490;   27.80; E0;
21/06/2018;   17:11:30;       1.541; 243.727;   26.15;   15487;   27.80; E0;
21/06/2018;   17:11:31;       1.558; 243.491;   26.16;   15470;   27.80; E0;
21/06/2018;   17:11:33;       1.575; 243.491;   26.16;   15466;   27.80; E0;
21/06/2018;   17:11:34;       1.592; 243.845;   26.14;   15460;   27.80; E0;
21/06/2018;   17:11:35;       1.609; 243.255;   26.17;   15489;   27.80; E0;
21/06/2018;   17:11:36;       1.626; 243.020;   26.18;   15483;   27.80; E0;
21/06/2018;   17:11:37;       1.643; 242.608;   26.20;   15470;   27.80; E0;
21/06/2018;   17:11:38;       1.660; 242.139;   26.21;   15490;   27.80; E0;
21/06/2018;   17:11:39;       1.677; 242.432;   26.20;   15484;   27.80; E0;
21/06/2018;   17:11:40;       1.693; 242.315;   26.21;   15482;   27.80; E0;
21/06/2018;   17:11:41;       1.710; 242.550;   26.20;   15458;   27.80; E0;
21/06/2018;   17:11:42;       1.727; 242.667;   26.19;   15484;   27.80; E0;
21/06/2018;   17:11:43;       1.744; 242.080;   26.22;   15488;   27.80; E0;
21/06/2018;   17:11:44;       1.761; 242.315;   26.21;   15483;   27.80; E0;
