***** DESCRIPTION ***********;
[enter the description here];

***** INSTRUMENT INFO *******;
IDENTIFICATION;
PHIboard number   : v1215488;
PM number         : 20101830;
Serial number     : FB3-AOT-03-761      ;
MUX channel       : OFF - 00;
;
PARAMETERS;
Signal LED current: 050;
Ref LED current   : 080;
Ref LED amplitude : 66517;
Frequency         : 006;
Sending interval  : 0001;
Averaging         : 2;
Internal temp     : 25.3 C;
;
SYSTEM SETTINGS;
APL function      : ON;
Temp compensation : ON - ch a;
Analog out        : chA t chB t;
RS232 echo        : ON;
Oxygen unit       : %a.s.;
;
CALIBRATION;
Sensor type       : 2;
0%a.s.phase 1     : 59.74 at 027.7°C amp 089400;
100.00%a.s.phase 2: 26.78 at 028.0°C amp 041400;
Date   (ddmmyy)   : 260618;
Pressure (mBar)   : 1018;
;
FIRMWARE;
Code 3.016 (IAP)  : 08/20/04, 09:50:56;
Xilinx built      : 01/05/04 (MM/DD/YY);
Reset condition   : SLEEP;
 ;
 ;
 ;
 ;
 ;
 ;
 ;
 ;

***** SOFTWARE INFO *********;
OxyView - PST3-V6.02 10/2007;
© by PreSens GmbH;
26/06/18;
7:38:20 PM;

******MEASURE MODE SETTINGS**;
Dynamic Averaging;   4;
measure mode;  1 sec ;

start time; 7:38:20 PM; 
date(DD/MM/YY); time/hh:mm:ss; logtime/min; oxygen/umol/L; phase/°; amp; temp/°C; ErrorMessage;
26/06/18;   19:38:20;       0.000; 237.185;   27.10;   29692;   28.10; E0;
26/06/18;   19:38:21;       0.017; 237.016;   27.11;   29667;   28.10; E0;
26/06/18;   19:38:22;       0.034; 236.624;   27.13;   29684;   28.10; E0;
26/06/18;   19:38:23;       0.051; 236.567;   27.13;   29693;   28.10; E0;
26/06/18;   19:38:24;       0.067; 236.455;   27.13;   29674;   28.10; E0;
26/06/18;   19:38:25;       0.084; 236.624;   27.13;   29673;   28.10; E0;
26/06/18;   19:38:26;       0.101; 236.736;   27.12;   29679;   28.10; E0;
26/06/18;   19:38:27;       0.118; 236.680;   27.12;   29667;   28.10; E0;
26/06/18;   19:38:28;       0.135; 236.455;   27.13;   29679;   28.10; E0;
26/06/18;   19:38:29;       0.152; 236.120;   27.15;   29679;   28.10; E0;
26/06/18;   19:38:30;       0.169; 236.232;   27.14;   29685;   28.10; E0;
26/06/18;   19:38:31;       0.186; 236.343;   27.14;   29693;   28.10; E0;
26/06/18;   19:38:32;       0.203; 236.455;   27.13;   29686;   28.10; E0;
26/06/18;   19:38:33;       0.220; 236.511;   27.13;   29667;   28.10; E0;
26/06/18;   19:38:34;       0.237; 236.736;   27.12;   29655;   28.10; E0;
26/06/18;   19:38:35;       0.254; 236.567;   27.13;   29686;   28.10; E0;
26/06/18;   19:38:36;       0.271; 236.567;   27.13;   29661;   28.10; E0;
26/06/18;   19:38:37;       0.288; 237.129;   27.10;   29668;   28.10; E0;
26/06/18;   19:38:38;       0.304; 237.016;   27.11;   29667;   28.10; E0;
26/06/18;   19:38:39;       0.321; 237.072;   27.11;   29667;   28.10; E0;
26/06/18;   19:38:40;       0.338; 237.297;   27.09;   29649;   28.10; E0;
26/06/18;   19:38:41;       0.355; 237.072;   27.11;   29649;   28.10; E0;
26/06/18;   19:38:42;       0.372; 236.960;   27.11;   29655;   28.10; E0;
26/06/18;   19:38:43;       0.389; 236.960;   27.11;   29655;   28.10; E0;
26/06/18;   19:38:44;       0.407; 236.848;   27.12;   29667;   28.10; E0;
26/06/18;   19:38:45;       0.423; 236.680;   27.12;   29693;   28.10; E0;
26/06/18;   19:38:46;       0.440; 236.792;   27.12;   29636;   28.10; E0;
26/06/18;   19:38:47;       0.457; 236.904;   27.11;   29662;   28.10; E0;
26/06/18;   19:38:48;       0.474; 237.072;   27.11;   29643;   28.10; E0;
26/06/18;   19:38:49;       0.491; 237.016;   27.11;   29655;   28.10; E0;
26/06/18;   19:38:50;       0.508; 237.072;   27.11;   29667;   28.10; E0;
26/06/18;   19:38:51;       0.525; 237.016;   27.11;   29680;   28.10; E0;
26/06/18;   19:38:52;       0.542; 236.904;   27.11;   29636;   28.10; E0;
26/06/18;   19:38:53;       0.559; 236.960;   27.11;   29674;   28.10; E0;
26/06/18;   19:38:54;       0.576; 237.016;   27.11;   29674;   28.10; E0;
26/06/18;   19:38:56;       0.593; 237.129;   27.10;   29668;   28.10; E0;
26/06/18;   19:38:57;       0.610; 236.792;   27.12;   29667;   28.10; E0;
26/06/18;   19:38:58;       0.627; 237.601;   27.12;   29687;   28.00; E0;
26/06/18;   19:38:59;       0.643; 237.545;   27.12;   29655;   28.00; E0;
26/06/18;   19:39:00;       0.660; 237.432;   27.13;   29667;   28.00; E0;
26/06/18;   19:39:01;       0.677; 237.545;   27.12;   29667;   28.00; E0;
26/06/18;   19:39:02;       0.694; 237.714;   27.11;   29662;   28.00; E0;
26/06/18;   19:39:03;       0.711; 237.601;   27.12;   29667;   28.00; E0;
26/06/18;   19:39:04;       0.728; 237.264;   27.13;   29686;   28.00; E0;
26/06/18;   19:39:05;       0.745; 237.376;   27.13;   29667;   28.00; E0;
26/06/18;   19:39:06;       0.762; 237.095;   27.14;   29636;   28.00; E0;
26/06/18;   19:39:07;       0.779; 237.095;   27.14;   29649;   28.00; E0;
