***** DESCRIPTION ***********;
[enter the description here];

***** INSTRUMENT INFO *******;
IDENTIFICATION;
PHIboard number   : v1215488;
PM number         : 20101830;
Serial number     : FB3-AOT-03-761      ;
MUX channel       : OFF - 00;
;
PARAMETERS;
Signal LED current: 050;
Ref LED current   : 080;
Ref LED amplitude : 65733;
Frequency         : 006;
Sending interval  : 0001;
Averaging         : 2;
Internal temp     : 28.1 C;
;
SYSTEM SETTINGS;
APL function      : ON;
Temp compensation : ON - ch a;
Analog out        : chA t chB t;
RS232 echo        : ON;
Oxygen unit       : %a.s.;
;
CALIBRATION;
Sensor type       : 2;
0%a.s.phase 1     : 59.65 at 028.0°C amp 065100;
100.00%a.s.phase 2: 26.01 at 028.0°C amp 027200;
Date   (ddmmyy)   : 210618;
Pressure (mBar)   : 1018;
;
FIRMWARE;
Code 3.016 (IAP)  : 08/20/04, 09:50:56;
Xilinx built      : 01/05/04 (MM/DD/YY);
Reset condition   : SLEEP;
 ;
 ;
 ;
 ;
 ;
 ;
 ;
 ;

***** SOFTWARE INFO *********;
OxyView - PST3-V6.02 10/2007;
© by PreSens GmbH;
21/06/2018;
4:49:44 PM;

******MEASURE MODE SETTINGS**;
Dynamic Averaging;   4;
measure mode;  1 sec ;

start time; 4:49:44 PM; 
date(DD/MM/YY); time/hh:mm:ss; logtime/min; oxygen/umol/L; phase/°; amp; temp/°C; ErrorMessage;
21/06/2018;   16:49:44;       0.000; 251.515;   25.79;   13669;   27.90; E0;
21/06/2018;   16:49:45;       0.017; 251.946;   25.77;   13664;   27.90; E0;
21/06/2018;   16:49:46;       0.034; 251.946;   25.77;   13669;   27.90; E0;
21/06/2018;   16:49:47;       0.051; 252.563;   25.75;   13684;   27.90; E0;
21/06/2018;   16:49:48;       0.068; 253.244;   25.72;   13678;   27.90; E0;
21/06/2018;   16:49:49;       0.085; 253.058;   25.73;   13702;   27.90; E0;
21/06/2018;   16:49:50;       0.102; 253.741;   25.70;   13691;   27.90; E0;
21/06/2018;   16:49:51;       0.118; 253.244;   25.72;   13682;   27.90; E0;
21/06/2018;   16:49:52;       0.135; 252.873;   25.73;   13695;   27.90; E0;
21/06/2018;   16:49:53;       0.152; 253.306;   25.72;   13678;   27.90; E0;
21/06/2018;   16:49:54;       0.169; 252.563;   25.75;   13707;   27.90; E0;
21/06/2018;   16:49:55;       0.186; 252.687;   25.74;   13702;   27.90; E0;
21/06/2018;   16:49:56;       0.203; 252.873;   25.73;   13715;   27.90; E0;
21/06/2018;   16:49:57;       0.220; 252.193;   25.76;   13702;   27.90; E0;
21/06/2018;   16:49:58;       0.237; 252.934;   25.73;   13691;   27.90; E0;
21/06/2018;   16:49:59;       0.254; 252.873;   25.73;   13714;   27.90; E0;
21/06/2018;   16:50:00;       0.271; 252.749;   25.74;   13708;   27.90; E0;
21/06/2018;   16:50:01;       0.288; 253.306;   25.72;   13703;   27.90; E0;
21/06/2018;   16:50:02;       0.305; 252.934;   25.73;   13715;   27.90; E0;
21/06/2018;   16:50:03;       0.322; 253.430;   25.71;   13697;   27.90; E0;
21/06/2018;   16:50:04;       0.339; 253.617;   25.71;   13690;   27.90; E0;
21/06/2018;   16:50:05;       0.355; 253.430;   25.71;   13734;   27.90; E0;
21/06/2018;   16:50:06;       0.372; 254.239;   25.68;   13692;   27.90; E0;
21/06/2018;   16:50:07;       0.389; 254.177;   25.68;   13735;   27.90; E0;
21/06/2018;   16:50:08;       0.406; 253.928;   25.69;   13708;   27.90; E0;
21/06/2018;   16:50:09;       0.423; 254.052;   25.69;   13728;   27.90; E0;
21/06/2018;   16:50:10;       0.440; 253.741;   25.70;   13704;   27.90; E0;
21/06/2018;   16:50:11;       0.457; 253.430;   25.71;   13715;   27.90; E0;
21/06/2018;   16:50:12;       0.474; 253.741;   25.70;   13710;   27.90; E0;
21/06/2018;   16:50:13;       0.491; 254.114;   25.68;   13730;   27.90; E0;
21/06/2018;   16:50:14;       0.508; 253.865;   25.69;   13710;   27.90; E0;
21/06/2018;   16:50:15;       0.525; 253.555;   25.71;   13708;   27.90; E0;
21/06/2018;   16:50:16;       0.542; 253.741;   25.70;   13723;   27.90; E0;
21/06/2018;   16:50:18;       0.559; 253.120;   25.73;   13721;   27.90; E0;
21/06/2018;   16:50:19;       0.576; 253.368;   25.71;   13723;   27.90; E0;
21/06/2018;   16:50:20;       0.593; 253.555;   25.71;   13734;   27.90; E0;
21/06/2018;   16:50:21;       0.610; 253.182;   25.72;   13722;   27.90; E0;
21/06/2018;   16:50:22;       0.627; 253.368;   25.71;   13728;   27.90; E0;
21/06/2018;   16:50:23;       0.643; 252.687;   25.74;   13727;   27.90; E0;
21/06/2018;   16:50:24;       0.660; 253.120;   25.72;   13747;   27.90; E0;
21/06/2018;   16:50:25;       0.677; 253.244;   25.72;   13735;   27.90; E0;
21/06/2018;   16:50:26;       0.694; 253.555;   25.71;   13736;   27.90; E0;
21/06/2018;   16:50:27;       0.711; 253.493;   25.71;   13759;   27.90; E0;
21/06/2018;   16:50:28;       0.728; 253.617;   25.71;   13729;   27.90; E0;
21/06/2018;   16:50:29;       0.745; 254.095;   25.72;   13734;   27.80; E0;
21/06/2018;   16:50:30;       0.762; 254.406;   25.71;   13743;   27.80; E0;
21/06/2018;   16:50:31;       0.779; 254.718;   25.70;   13728;   27.80; E0;
21/06/2018;   16:50:32;       0.796; 254.531;   25.70;   13742;   27.80; E0;
21/06/2018;   16:50:33;       0.813; 254.968;   25.68;   13754;   27.80; E0;
21/06/2018;   16:50:34;       0.830; 254.843;   25.69;   13742;   27.80; E0;
21/06/2018;   16:50:35;       0.847; 254.905;   25.69;   13753;   27.80; E0;
21/06/2018;   16:50:36;       0.864; 255.030;   25.68;   13742;   27.80; E0;
21/06/2018;   16:50:37;       0.880; 254.469;   25.70;   13771;   27.80; E0;
21/06/2018;   16:50:38;       0.897; 254.219;   25.71;   13754;   27.80; E0;
21/06/2018;   16:50:39;       0.914; 254.469;   25.70;   13748;   27.80; E0;
21/06/2018;   16:50:40;       0.931; 254.033;   25.72;   13766;   27.80; E0;
21/06/2018;   16:50:41;       0.948; 254.469;   25.70;   13747;   27.80; E0;
21/06/2018;   16:50:42;       0.965; 253.784;   25.73;   13764;   27.80; E0;
21/06/2018;   16:50:43;       0.982; 253.474;   25.74;   13752;   27.80; E0;
21/06/2018;   16:50:44;       0.999; 253.474;   25.74;   13740;   27.80; E0;
21/06/2018;   16:50:45;       1.016; 252.792;   25.77;   13764;   27.80; E0;
21/06/2018;   16:50:46;       1.033; 253.536;   25.74;   13767;   27.80; E0;
21/06/2018;   16:50:47;       1.050; 253.102;   25.76;   13777;   27.80; E0;
21/06/2018;   16:50:48;       1.067; 253.474;   25.74;   13760;   27.80; E0;
21/06/2018;   16:50:49;       1.084; 253.908;   25.73;   13772;   27.80; E0;
21/06/2018;   16:50:50;       1.101; 253.288;   25.75;   13746;   27.80; E0;
21/06/2018;   16:50:51;       1.117; 253.660;   25.74;   13759;   27.80; E0;
21/06/2018;   16:50:52;       1.134; 252.854;   25.77;   13771;   27.80; E0;
21/06/2018;   16:50:53;       1.152; 252.422;   25.79;   13783;   27.80; E0;
21/06/2018;   16:50:54;       1.168; 252.669;   25.78;   13785;   27.80; E0;
21/06/2018;   16:50:55;       1.185; 251.744;   25.81;   13776;   27.80; E0;
21/06/2018;   16:50:56;       1.202; 252.669;   25.78;   13767;   27.80; E0;
21/06/2018;   16:50:57;       1.219; 253.102;   25.76;   13784;   27.80; E0;
21/06/2018;   16:50:58;       1.236; 252.545;   25.78;   13776;   27.80; E0;
21/06/2018;   16:50:59;       1.253; 253.722;   25.73;   13785;   27.80; E0;
21/06/2018;   16:51:00;       1.270; 253.164;   25.76;   13784;   27.80; E0;
21/06/2018;   16:51:01;       1.287; 253.102;   25.76;   13791;   27.80; E0;
21/06/2018;   16:51:02;       1.304; 253.660;   25.74;   13779;   27.80; E0;
21/06/2018;   16:51:03;       1.321; 253.722;   25.74;   13785;   27.80; E0;
21/06/2018;   16:51:04;       1.338; 253.784;   25.73;   13772;   27.80; E0;
21/06/2018;   16:51:05;       1.355; 254.033;   25.72;   13804;   27.80; E0;
