Date & time of file creation	16/06/2018 5:26 PM													
Data file path	C:\Users\ameli\Desktop\Luke Strasiotto\160618\Old_9.txt													
														
														
CALIBRATION DATA														
Parameter/Channel	N moving average	LO phase [r.U.]	HI phase [r.U.]	LO oxygen [%air saturation]	HI oxygen [%air saturation]	LO temperature [°C]	HI temperature [°C]	Salinity [‰]						
16/06/2018 5:29:24 PM	3611978964	1013.00	28.47	19.01	99.7	28.44	19.01	99.9	28.71	19.01	97.5	NaN	19.01	NaN
16/06/2018 5:29:25 PM	3611978965	1013.00	28.46	19.01	99.7	28.41	19.01	100.2	28.74	19.01	97.2	NaN	19.01	NaN
16/06/2018 5:29:26 PM	3611978966	1013.00	28.46	19.01	99.7	28.43	19.01	100.0	28.77	19.01	96.9	NaN	19.01	NaN
16/06/2018 5:29:27 PM	3611978967	1013.00	28.46	19.01	99.7	28.45	19.01	99.8	28.76	19.01	97.0	NaN	19.01	NaN
16/06/2018 5:29:28 PM	3611978968	1013.00	28.47	19.00	99.7	28.41	19.00	100.2	28.75	19.00	97.1	NaN	19.00	NaN
16/06/2018 5:29:29 PM	3611978969	1013.00	28.46	19.00	99.8	28.43	19.00	100.0	28.73	19.00	97.3	NaN	19.00	NaN
16/06/2018 5:29:30 PM	3611978970	1013.00	28.45	19.00	99.9	28.45	19.00	99.9	28.77	19.00	97.0	NaN	19.00	NaN
16/06/2018 5:29:31 PM	3611978971	1013.00	28.46	19.00	99.8	28.48	19.00	99.6	28.81	19.00	96.6	NaN	19.00	NaN
16/06/2018 5:29:32 PM	3611978972	1013.00	28.45	19.00	99.9	28.44	19.00	99.9	28.78	19.00	96.9	NaN	19.00	NaN
16/06/2018 5:29:33 PM	3611978973	1013.00	28.47	19.00	99.7	28.49	19.00	99.5	28.80	19.00	96.7	NaN	19.00	NaN
16/06/2018 5:29:34 PM	3611978974	1013.00	28.48	19.00	99.6	28.47	19.00	99.7	28.82	19.00	96.5	NaN	19.00	NaN
16/06/2018 5:29:35 PM	3611978975	1013.00	28.46	19.00	99.8	28.50	19.00	99.4	28.80	19.00	96.7	NaN	19.00	NaN
16/06/2018 5:29:36 PM	3611978976	1013.00	28.47	19.00	99.7	28.50	19.00	99.4	28.80	19.00	96.7	NaN	19.00	NaN
16/06/2018 5:29:37 PM	3611978977	1013.00	28.48	19.00	99.6	28.50	19.00	99.4	28.78	19.00	96.9	NaN	19.00	NaN
16/06/2018 5:29:38 PM	3611978978	1013.00	28.48	19.01	99.6	28.48	19.01	99.6	28.81	19.01	96.6	NaN	19.01	NaN
16/06/2018 5:29:39 PM	3611978979	1013.00	28.46	19.00	99.8	28.55	19.00	98.9	28.83	19.00	96.4	NaN	19.00	NaN
16/06/2018 5:29:40 PM	3611978980	1013.00	28.45	19.00	99.9	28.52	19.00	99.2	28.81	19.00	96.6	NaN	19.00	NaN
16/06/2018 5:29:41 PM	3611978981	1013.00	28.46	19.00	99.8	28.54	19.00	99.0	28.81	19.00	96.6	NaN	19.00	NaN
16/06/2018 5:29:42 PM	3611978982	1013.00	28.47	19.00	99.7	28.46	19.00	99.8	28.80	19.00	96.7	NaN	19.00	NaN
16/06/2018 5:29:43 PM	3611978983	1013.00	28.46	18.99	99.8	28.52	18.99	99.2	28.83	18.99	96.4	NaN	18.99	NaN
16/06/2018 5:29:44 PM	3611978984	1013.00	28.46	19.00	99.8	28.55	19.00	98.9	28.79	19.00	96.8	NaN	19.00	NaN
16/06/2018 5:29:45 PM	3611978985	1013.00	28.45	19.00	99.9	28.55	19.00	98.9	28.82	19.00	96.5	NaN	19.00	NaN
16/06/2018 5:29:46 PM	3611978986	1013.00	28.47	19.00	99.7	28.52	19.00	99.2	28.84	19.00	96.3	NaN	19.00	NaN
16/06/2018 5:29:47 PM	3611978987	1013.00	28.47	19.00	99.7	28.50	19.00	99.4	28.80	19.00	96.7	NaN	19.00	NaN
16/06/2018 5:29:48 PM	3611978988	1013.00	28.45	19.01	99.8	28.52	19.01	99.2	28.86	19.01	96.2	NaN	19.01	NaN
16/06/2018 5:29:49 PM	3611978989	1013.00	28.45	19.01	99.8	28.56	19.01	98.8	28.84	19.01	96.3	NaN	19.01	NaN
16/06/2018 5:29:50 PM	3611978990	1013.00	28.46	19.00	99.8	28.54	19.00	99.0	28.85	19.00	96.3	NaN	19.00	NaN
16/06/2018 5:29:51 PM	3611978991	1013.00	28.46	19.01	99.7	28.54	19.01	99.0	28.84	19.01	96.3	NaN	19.01	NaN
16/06/2018 5:29:52 PM	3611978992	1013.00	28.45	19.00	99.9	28.55	19.00	98.9	28.87	19.00	96.1	NaN	19.00	NaN
16/06/2018 5:29:53 PM	3611978993	1013.00	28.46	19.00	99.8	28.57	19.00	98.8	28.82	19.00	96.5	NaN	19.00	NaN
16/06/2018 5:29:54 PM	3611978994	1013.00	28.48	19.00	99.6	28.53	19.00	99.1	28.84	19.00	96.3	NaN	19.00	NaN
16/06/2018 5:29:55 PM	3611978995	1013.00	28.48	19.00	99.6	28.54	19.00	99.0	28.86	19.00	96.2	NaN	19.00	NaN
16/06/2018 5:29:56 PM	3611978996	1013.00	28.49	19.00	99.5	28.58	19.00	98.7	28.84	19.00	96.3	NaN	19.00	NaN
16/06/2018 5:29:57 PM	3611978997	1013.00	28.47	19.00	99.7	28.55	19.00	98.9	28.88	19.00	96.0	NaN	19.00	NaN
16/06/2018 5:29:58 PM	3611978998	1013.00	28.47	19.01	99.7	28.56	19.01	98.8	28.85	19.01	96.2	NaN	19.01	NaN
16/06/2018 5:29:59 PM	3611978999	1013.00	28.46	19.01	99.7	28.54	19.01	99.0	28.86	19.01	96.2	NaN	19.01	NaN
16/06/2018 5:30:00 PM	3611979000	1013.00	28.46	19.02	99.7	28.59	19.02	98.5	28.87	19.02	96.0	NaN	19.02	NaN
16/06/2018 5:30:01 PM	3611979001	1013.00	28.44	19.01	99.9	28.59	19.01	98.6	28.89	19.01	95.9	NaN	19.01	NaN
16/06/2018 5:30:02 PM	3611979002	1013.00	28.44	19.01	99.9	28.58	19.01	98.6	28.88	19.01	96.0	NaN	19.01	NaN
16/06/2018 5:30:03 PM	3611979003	1013.00	28.48	19.00	99.6	28.61	19.00	98.4	28.87	19.00	96.1	NaN	19.00	NaN
16/06/2018 5:30:04 PM	3611979004	1013.00	28.47	19.00	99.7	28.60	19.00	98.5	28.87	19.00	96.1	NaN	19.00	NaN
16/06/2018 5:30:05 PM	3611979005	1013.00	28.48	18.99	99.6	28.63	18.99	98.2	28.93	18.99	95.6	NaN	18.99	NaN
16/06/2018 5:30:06 PM	3611979006	1013.00	28.49	18.99	99.5	28.62	18.99	98.3	28.91	18.99	95.7	NaN	18.99	NaN
16/06/2018 5:30:07 PM	3611979007	1013.00	28.49	19.00	99.5	28.64	19.00	98.1	28.91	19.00	95.7	NaN	19.00	NaN
16/06/2018 5:30:08 PM	3611979008	1013.00	28.49	19.00	99.5	28.63	19.00	98.2	28.91	19.00	95.7	NaN	19.00	NaN
16/06/2018 5:30:09 PM	3611979009	1013.00	28.50	19.01	99.4	28.62	19.01	98.3	28.93	19.01	95.5	NaN	19.01	NaN
16/06/2018 5:30:10 PM	3611979010	1013.00	28.49	19.01	99.5	28.65	19.01	98.0	28.94	19.01	95.5	NaN	19.01	NaN
16/06/2018 5:30:11 PM	3611979011	1013.00	28.48	19.01	99.6	28.64	19.01	98.1	28.93	19.01	95.5	NaN	19.01	NaN
16/06/2018 5:30:12 PM	3611979012	1013.00	28.50	19.00	99.4	28.66	19.00	97.9	28.95	19.00	95.4	NaN	19.00	NaN
16/06/2018 5:30:13 PM	3611979013	1013.00	28.46	19.01	99.7	28.66	19.01	97.9	28.91	19.01	95.7	NaN	19.01	NaN
16/06/2018 5:30:14 PM	3611979014	1013.00	28.48	19.01	99.6	28.69	19.01	97.7	28.93	19.01	95.5	NaN	19.01	NaN
16/06/2018 5:30:15 PM	3611979015	1013.00	28.47	19.00	99.7	28.67	19.00	97.9	28.92	19.00	95.6	NaN	19.00	NaN
16/06/2018 5:30:16 PM	3611979016	1013.00	28.47	19.00	99.7	28.65	19.00	98.0	28.92	19.00	95.6	NaN	19.00	NaN
16/06/2018 5:30:17 PM	3611979017	1013.00	28.48	18.99	99.6	28.67	18.99	97.9	28.93	18.99	95.6	NaN	18.99	NaN
16/06/2018 5:30:18 PM	3611979018	1013.00	28.49	18.98	99.5	28.69	18.98	97.7	28.97	18.98	95.2	NaN	18.98	NaN
16/06/2018 5:30:19 PM	3611979019	1013.00	28.50	18.99	99.4	28.65	18.99	98.1	28.93	18.99	95.6	NaN	18.99	NaN
16/06/2018 5:30:20 PM	3611979020	1013.00	28.49	18.99	99.5	28.65	18.99	98.1	28.94	18.99	95.5	NaN	18.99	NaN
16/06/2018 5:30:21 PM	3611979021	1013.00	28.50	18.99	99.4	28.72	18.99	97.4	28.96	18.99	95.3	NaN	18.99	NaN
16/06/2018 5:30:22 PM	3611979022	1013.00	28.50	19.00	99.4	28.67	19.00	97.9	28.95	19.00	95.4	NaN	19.00	NaN
16/06/2018 5:30:23 PM	3611979023	1013.00	28.50	19.00	99.4	28.70	19.00	97.6	28.97	19.00	95.2	NaN	19.00	NaN
16/06/2018 5:30:24 PM	3611979024	1013.00	28.48	19.00	99.6	28.73	19.00	97.3	28.99	19.00	95.0	NaN	19.00	NaN
16/06/2018 5:30:25 PM	3611979025	1013.00	28.46	19.00	99.8	28.73	19.00	97.3	28.98	19.00	95.1	NaN	19.00	NaN
16/06/2018 5:30:26 PM	3611979026	1013.00	28.49	19.00	99.5	28.68	19.00	97.8	29.00	19.00	94.9	NaN	19.00	NaN
16/06/2018 5:30:27 PM	3611979027	1013.00	28.47	19.00	99.7	28.73	19.00	97.3	28.96	19.00	95.3	NaN	19.00	NaN
16/06/2018 5:30:28 PM	3611979028	1013.00	28.48	19.01	99.6	28.69	19.01	97.7	29.02	19.01	94.8	NaN	19.01	NaN
16/06/2018 5:30:29 PM	3611979029	1013.00	28.50	19.00	99.4	28.71	19.00	97.5	29.01	19.00	94.9	NaN	19.00	NaN
16/06/2018 5:30:30 PM	3611979030	1013.00	28.50	19.00	99.4	28.70	19.00	97.6	28.99	19.00	95.0	NaN	19.00	NaN
16/06/2018 5:30:31 PM	3611979031	1013.00	28.48	19.01	99.6	28.73	19.01	97.3	28.96	19.01	95.3	NaN	19.01	NaN
16/06/2018 5:30:32 PM	3611979032	1013.00	28.48	19.01	99.6	28.70	19.01	97.6	28.97	19.01	95.2	NaN	19.01	NaN
16/06/2018 5:30:33 PM	3611979033	1013.00	28.47	19.00	99.7	28.76	19.00	97.1	29.00	19.00	94.9	NaN	19.00	NaN
16/06/2018 5:30:34 PM	3611979034	1013.00	28.48	19.00	99.6	28.71	19.00	97.5	28.99	19.00	95.0	NaN	19.00	NaN
16/06/2018 5:30:35 PM	3611979035	1013.00	28.49	19.00	99.5	28.74	19.00	97.2	29.00	19.00	94.9	NaN	19.00	NaN
16/06/2018 5:30:36 PM	3611979036	1013.00	28.48	19.00	99.6	28.74	19.00	97.2	28.99	19.00	95.0	NaN	19.00	NaN
16/06/2018 5:30:37 PM	3611979037	1013.00	28.51	18.99	99.3	28.74	18.99	97.2	29.02	18.99	94.8	NaN	18.99	NaN
16/06/2018 5:30:38 PM	3611979038	1013.00	28.50	18.99	99.4	28.77	18.99	97.0	29.00	18.99	95.0	NaN	18.99	NaN
16/06/2018 5:30:39 PM	3611979039	1013.00	28.50	19.00	99.4	28.77	19.00	97.0	29.05	19.00	94.5	NaN	19.00	NaN
16/06/2018 5:30:40 PM	3611979040	1013.00	28.51	18.99	99.3	28.76	18.99	97.1	29.05	18.99	94.5	NaN	18.99	NaN
16/06/2018 5:30:41 PM	3611979041	1013.00	28.50	18.99	99.4	28.76	18.99	97.1	29.04	18.99	94.6	NaN	18.99	NaN
