Date & time of file creation	16/06/2018 7:19 PM													
Data file path	C:\Users\ameli\Desktop\Luke Strasiotto\160618\Old_12.txt													
														
														
CALIBRATION DATA														
Parameter/Channel	N moving average	LO phase [r.U.]	HI phase [r.U.]	LO oxygen [%air saturation]	HI oxygen [%air saturation]	LO temperature [°C]	HI temperature [°C]	Salinity [‰]						
16/06/2018 7:21:13 PM	3611985673	1013.00	27.45	27.95	99.7	27.05	27.95	103.5	27.37	27.95	100.5	27.12	27.95	102.9
16/06/2018 7:21:14 PM	3611985674	1013.00	27.43	27.96	99.9	27.11	27.96	102.9	27.35	27.96	100.6	27.11	27.96	102.9
16/06/2018 7:21:15 PM	3611985675	1013.00	27.43	27.96	99.9	27.09	27.96	103.1	27.36	27.96	100.5	27.11	27.96	102.9
16/06/2018 7:21:16 PM	3611985676	1013.00	27.41	27.96	100.1	27.06	27.96	103.4	27.32	27.96	100.9	27.13	27.96	102.7
16/06/2018 7:21:17 PM	3611985677	1013.00	27.43	27.96	99.9	27.04	27.96	103.6	27.35	27.96	100.6	27.13	27.96	102.7
16/06/2018 7:21:18 PM	3611985678	1013.00	27.44	27.95	99.8	27.05	27.95	103.5	27.38	27.95	100.4	27.14	27.95	102.7
16/06/2018 7:21:19 PM	3611985679	1013.00	27.45	27.95	99.7	27.06	27.95	103.4	27.35	27.95	100.6	27.14	27.95	102.7
16/06/2018 7:21:20 PM	3611985680	1013.00	27.44	27.95	99.8	27.05	27.95	103.5	27.36	27.95	100.6	27.14	27.95	102.7
16/06/2018 7:21:21 PM	3611985681	1013.00	27.45	27.95	99.7	27.02	27.95	103.8	27.36	27.95	100.6	27.08	27.95	103.2
16/06/2018 7:21:22 PM	3611985682	1013.00	27.42	27.96	100.0	27.07	27.96	103.3	27.41	27.96	100.1	27.09	27.96	103.1
16/06/2018 7:21:23 PM	3611985683	1013.00	27.43	27.95	99.9	27.02	27.95	103.8	27.36	27.95	100.6	27.13	27.95	102.8
16/06/2018 7:21:24 PM	3611985684	1013.00	27.43	27.95	99.9	27.07	27.95	103.3	27.41	27.95	100.1	27.13	27.95	102.8
16/06/2018 7:21:25 PM	3611985685	1013.00	27.43	27.95	99.9	27.02	27.95	103.8	27.33	27.95	100.8	27.11	27.95	103.0
16/06/2018 7:21:26 PM	3611985686	1013.00	27.46	27.94	99.6	27.05	27.94	103.6	27.36	27.94	100.6	27.09	27.94	103.2
16/06/2018 7:21:27 PM	3611985687	1013.00	27.44	27.94	99.8	27.06	27.94	103.5	27.37	27.94	100.5	27.11	27.94	103.0
16/06/2018 7:21:28 PM	3611985688	1013.00	27.44	27.95	99.8	27.03	27.95	103.7	27.37	27.95	100.5	27.10	27.95	103.1
16/06/2018 7:21:29 PM	3611985689	1013.00	27.45	27.95	99.7	27.02	27.95	103.8	27.35	27.95	100.6	27.12	27.95	102.9
16/06/2018 7:21:30 PM	3611985690	1013.00	27.43	27.96	99.9	27.03	27.96	103.7	27.36	27.96	100.5	27.09	27.96	103.1
16/06/2018 7:21:31 PM	3611985691	1013.00	27.46	27.95	99.6	27.09	27.95	103.2	27.36	27.95	100.6	27.11	27.95	103.0
16/06/2018 7:21:32 PM	3611985692	1013.00	27.46	27.95	99.6	27.04	27.95	103.6	27.40	27.95	100.2	27.14	27.95	102.7
16/06/2018 7:21:33 PM	3611985693	1013.00	27.48	27.95	99.4	27.04	27.95	103.6	27.41	27.95	100.1	27.11	27.95	103.0
16/06/2018 7:21:34 PM	3611985694	1013.00	27.47	27.95	99.5	27.04	27.95	103.6	27.41	27.95	100.1	27.11	27.95	103.0
16/06/2018 7:21:35 PM	3611985695	1013.00	27.45	27.94	99.7	27.05	27.94	103.6	27.38	27.94	100.4	27.11	27.94	103.0
16/06/2018 7:21:36 PM	3611985696	1013.00	27.47	27.95	99.5	27.08	27.95	103.2	27.40	27.95	100.2	27.08	27.95	103.2
16/06/2018 7:21:37 PM	3611985697	1013.00	27.49	27.94	99.3	27.07	27.94	103.4	27.38	27.94	100.4	27.13	27.94	102.8
16/06/2018 7:21:38 PM	3611985698	1013.00	27.46	27.94	99.6	27.06	27.94	103.5	27.37	27.94	100.5	27.17	27.94	102.4
16/06/2018 7:21:39 PM	3611985699	1013.00	27.47	27.94	99.5	27.02	27.94	103.9	27.33	27.94	100.9	27.15	27.94	102.6
16/06/2018 7:21:40 PM	3611985700	1013.00	27.47	27.94	99.5	27.08	27.94	103.3	27.36	27.94	100.6	27.15	27.94	102.6
16/06/2018 7:21:41 PM	3611985701	1013.00	27.49	27.94	99.3	27.05	27.94	103.6	27.38	27.94	100.4	27.08	27.94	103.3
16/06/2018 7:21:42 PM	3611985702	1013.00	27.48	27.94	99.4	27.04	27.94	103.7	27.35	27.94	100.7	27.10	27.94	103.1
16/06/2018 7:21:43 PM	3611985703	1013.00	27.47	27.94	99.5	27.08	27.94	103.3	27.37	27.94	100.5	27.12	27.94	102.9
16/06/2018 7:21:44 PM	3611985704	1013.00	27.48	27.95	99.4	27.04	27.95	103.6	27.40	27.95	100.2	27.10	27.95	103.1
16/06/2018 7:21:45 PM	3611985705	1013.00	27.51	27.95	99.1	27.08	27.95	103.2	27.39	27.95	100.3	27.08	27.95	103.2
16/06/2018 7:21:46 PM	3611985706	1013.00	27.46	27.95	99.6	27.09	27.95	103.2	27.38	27.95	100.4	27.10	27.95	103.1
16/06/2018 7:21:47 PM	3611985707	1013.00	27.47	27.95	99.5	27.04	27.95	103.6	27.38	27.95	100.4	27.11	27.95	103.0
16/06/2018 7:21:48 PM	3611985708	1013.00	27.46	27.94	99.6	27.08	27.94	103.3	27.37	27.94	100.5	27.10	27.94	103.1
16/06/2018 7:21:49 PM	3611985709	1013.00	27.48	27.94	99.4	27.11	27.94	103.0	27.35	27.94	100.7	27.09	27.94	103.2
16/06/2018 7:21:50 PM	3611985710	1013.00	27.46	27.94	99.6	27.07	27.94	103.4	27.34	27.94	100.8	27.13	27.94	102.8
16/06/2018 7:21:51 PM	3611985711	1013.00	27.46	27.94	99.6	27.06	27.94	103.5	27.35	27.94	100.7	27.14	27.94	102.7
16/06/2018 7:21:52 PM	3611985712	1013.00	27.50	27.94	99.3	27.05	27.94	103.6	27.34	27.94	100.8	27.11	27.94	103.0
16/06/2018 7:21:53 PM	3611985713	1013.00	27.49	27.95	99.3	27.07	27.95	103.3	27.39	27.95	100.3	27.12	27.95	102.9
16/06/2018 7:21:54 PM	3611985714	1013.00	27.49	27.94	99.3	27.08	27.94	103.3	27.31	27.94	101.0	27.12	27.94	102.9
16/06/2018 7:21:55 PM	3611985715	1013.00	27.48	27.94	99.4	27.10	27.94	103.1	27.41	27.94	100.1	27.12	27.94	102.9
16/06/2018 7:21:56 PM	3611985716	1013.00	27.49	27.94	99.3	27.09	27.94	103.2	27.39	27.94	100.3	27.13	27.94	102.8
16/06/2018 7:21:57 PM	3611985717	1013.00	27.50	27.94	99.3	27.09	27.94	103.2	27.36	27.94	100.6	27.13	27.94	102.8
16/06/2018 7:21:58 PM	3611985718	1013.00	27.52	27.95	99.0	27.10	27.95	103.1	27.42	27.95	100.0	27.10	27.95	103.1
16/06/2018 7:21:59 PM	3611985719	1013.00	27.49	27.94	99.3	27.13	27.94	102.8	27.35	27.94	100.7	27.14	27.94	102.7
16/06/2018 7:22:00 PM	3611985720	1013.00	27.52	27.94	99.1	27.07	27.94	103.4	27.39	27.94	100.3	27.12	27.94	102.9
16/06/2018 7:22:01 PM	3611985721	1013.00	27.53	27.94	99.0	27.04	27.94	103.7	27.40	27.94	100.2	27.13	27.94	102.8
16/06/2018 7:22:02 PM	3611985722	1013.00	27.50	27.93	99.3	27.14	27.93	102.7	27.33	27.93	100.9	27.11	27.93	103.0
16/06/2018 7:22:03 PM	3611985723	1013.00	27.51	27.94	99.2	27.10	27.94	103.1	27.41	27.94	100.1	27.11	27.94	103.0
16/06/2018 7:22:04 PM	3611985724	1013.00	27.51	27.94	99.2	27.15	27.94	102.6	27.39	27.94	100.3	27.15	27.94	102.6
16/06/2018 7:22:05 PM	3611985725	1013.00	27.52	27.94	99.1	27.13	27.94	102.8	27.38	27.94	100.4	27.13	27.94	102.8
16/06/2018 7:22:06 PM	3611985726	1013.00	27.52	27.94	99.1	27.12	27.94	102.9	27.40	27.94	100.2	27.14	27.94	102.7
16/06/2018 7:22:07 PM	3611985727	1013.00	27.53	27.94	99.0	27.11	27.94	103.0	27.40	27.94	100.2	27.14	27.94	102.7
16/06/2018 7:22:08 PM	3611985728	1013.00	27.51	27.94	99.2	27.11	27.94	103.0	27.38	27.94	100.4	27.13	27.94	102.8
16/06/2018 7:22:09 PM	3611985729	1013.00	27.53	27.95	99.0	27.09	27.95	103.2	27.38	27.95	100.4	27.14	27.95	102.7
16/06/2018 7:22:10 PM	3611985730	1013.00	27.55	27.95	98.8	27.06	27.95	103.4	27.39	27.95	100.3	27.13	27.95	102.8
16/06/2018 7:22:11 PM	3611985731	1013.00	27.53	27.95	99.0	27.10	27.95	103.1	27.43	27.95	99.9	27.14	27.95	102.7
16/06/2018 7:22:12 PM	3611985732	1013.00	27.55	27.95	98.8	27.12	27.95	102.9	27.41	27.95	100.1	27.13	27.95	102.8
16/06/2018 7:22:13 PM	3611985733	1013.00	27.54	27.94	98.9	27.16	27.94	102.5	27.44	27.94	99.8	27.15	27.94	102.6
16/06/2018 7:22:14 PM	3611985734	1013.00	27.54	27.94	98.9	27.11	27.94	103.0	27.41	27.94	100.1	27.15	27.94	102.6
16/06/2018 7:22:15 PM	3611985735	1013.00	27.55	27.94	98.8	27.12	27.94	102.9	27.45	27.94	99.7	27.13	27.94	102.8
16/06/2018 7:22:16 PM	3611985736	1013.00	27.56	27.93	98.7	27.11	27.93	103.0	27.43	27.93	99.9	27.14	27.93	102.7
16/06/2018 7:22:17 PM	3611985737	1013.00	27.56	27.94	98.7	27.13	27.94	102.8	27.42	27.94	100.0	27.14	27.94	102.7
16/06/2018 7:22:18 PM	3611985738	1013.00	27.54	27.94	98.9	27.12	27.94	102.9	27.45	27.94	99.7	27.14	27.94	102.7
16/06/2018 7:22:19 PM	3611985739	1013.00	27.55	27.94	98.8	27.13	27.94	102.8	27.47	27.94	99.5	27.13	27.94	102.8
16/06/2018 7:22:20 PM	3611985740	1013.00	27.57	27.94	98.6	27.14	27.94	102.7	27.43	27.94	99.9	27.16	27.94	102.5
16/06/2018 7:22:21 PM	3611985741	1013.00	27.57	27.94	98.6	27.12	27.94	102.9	27.46	27.94	99.6	27.15	27.94	102.6
16/06/2018 7:22:22 PM	3611985742	1013.00	27.59	27.93	98.4	27.15	27.93	102.6	27.43	27.93	99.9	27.16	27.93	102.5
16/06/2018 7:22:23 PM	3611985743	1013.00	27.56	27.94	98.7	27.17	27.94	102.4	27.49	27.94	99.3	27.15	27.94	102.6
16/06/2018 7:22:24 PM	3611985744	1013.00	27.59	27.94	98.4	27.11	27.94	103.0	27.40	27.94	100.2	27.14	27.94	102.7
16/06/2018 7:22:25 PM	3611985745	1013.00	27.57	27.94	98.6	27.13	27.94	102.8	27.41	27.94	100.1	27.17	27.94	102.4
16/06/2018 7:22:26 PM	3611985746	1013.00	27.61	27.95	98.2	27.14	27.95	102.7	27.42	27.95	100.0	27.15	27.95	102.6
16/06/2018 7:22:27 PM	3611985747	1013.00	27.60	27.95	98.3	27.12	27.95	102.9	27.48	27.95	99.4	27.16	27.95	102.5
16/06/2018 7:22:28 PM	3611985748	1013.00	27.61	27.95	98.2	27.13	27.95	102.8	27.45	27.95	99.7	27.16	27.95	102.5
16/06/2018 7:22:29 PM	3611985749	1013.00	27.59	27.94	98.4	27.14	27.94	102.7	27.46	27.94	99.6	27.16	27.94	102.5
16/06/2018 7:22:30 PM	3611985750	1013.00	27.65	27.94	97.9	27.14	27.94	102.7	27.47	27.94	99.5	27.16	27.94	102.5
16/06/2018 7:22:31 PM	3611985751	1013.00	27.64	27.94	98.0	27.19	27.94	102.2	27.44	27.94	99.8	27.17	27.94	102.4
16/06/2018 7:22:32 PM	3611985752	1013.00	27.63	27.93	98.1	27.15	27.93	102.6	27.45	27.93	99.7	27.16	27.93	102.5
16/06/2018 7:22:33 PM	3611985753	1013.00	27.66	27.94	97.8	27.17	27.94	102.4	27.46	27.94	99.6	27.17	27.94	102.4
16/06/2018 7:22:34 PM	3611985754	1013.00	27.69	27.94	97.5	27.18	27.94	102.3	27.47	27.94	99.5	27.17	27.94	102.4
16/06/2018 7:22:35 PM	3611985755	1013.00	27.67	27.94	97.7	27.19	27.94	102.2	27.53	27.94	99.0	27.18	27.94	102.3
16/06/2018 7:22:36 PM	3611985756	1013.00	27.67	27.93	97.7	27.15	27.93	102.6	27.49	27.93	99.4	27.16	27.93	102.5
16/06/2018 7:22:37 PM	3611985757	1013.00	27.71	27.94	97.3	27.11	27.94	103.0	27.45	27.94	99.7	27.17	27.94	102.4
16/06/2018 7:22:38 PM	3611985758	1013.00	27.69	27.94	97.5	27.18	27.94	102.3	27.46	27.94	99.6	27.17	27.94	102.4
16/06/2018 7:22:39 PM	3611985759	1013.00	27.71	27.93	97.3	27.17	27.93	102.4	27.49	27.93	99.4	27.18	27.93	102.3
16/06/2018 7:22:40 PM	3611985760	1013.00	27.72	27.93	97.2	27.18	27.93	102.3	27.46	27.93	99.6	27.19	27.93	102.2
16/06/2018 7:22:41 PM	3611985761	1013.00	27.73	27.94	97.1	27.23	27.94	101.8	27.49	27.94	99.3	27.17	27.94	102.4
16/06/2018 7:22:42 PM	3611985762	1013.00	27.73	27.93	97.1	27.21	27.93	102.0	27.47	27.93	99.5	27.16	27.93	102.5
16/06/2018 7:22:43 PM	3611985763	1013.00	27.72	27.92	97.3	27.23	27.92	101.8	27.47	27.92	99.6	27.16	27.92	102.5
16/06/2018 7:22:44 PM	3611985764	1013.00	27.72	27.93	97.2	27.24	27.93	101.7	27.47	27.93	99.5	27.16	27.93	102.5
16/06/2018 7:22:45 PM	3611985765	1013.00	27.75	27.93	97.0	27.21	27.93	102.0	27.47	27.93	99.5	27.21	27.93	102.0
16/06/2018 7:22:46 PM	3611985766	1013.00	27.75	27.93	97.0	27.25	27.93	101.6	27.49	27.93	99.4	27.16	27.93	102.5
16/06/2018 7:22:47 PM	3611985767	1013.00	27.78	27.93	96.7	27.25	27.93	101.6	27.51	27.93	99.2	27.14	27.93	102.7
16/06/2018 7:22:48 PM	3611985768	1013.00	27.76	27.93	96.9	27.22	27.93	101.9	27.51	27.93	99.2	27.14	27.93	102.7
16/06/2018 7:22:49 PM	3611985769	1013.00	27.77	27.93	96.8	27.21	27.93	102.0	27.49	27.93	99.4	27.16	27.93	102.5
16/06/2018 7:22:50 PM	3611985770	1013.00	27.79	27.93	96.6	27.29	27.93	101.3	27.47	27.93	99.5	27.15	27.93	102.6
16/06/2018 7:22:51 PM	3611985771	1013.00	27.79	27.93	96.6	27.30	27.93	101.2	27.47	27.93	99.5	27.19	27.93	102.2
16/06/2018 7:22:52 PM	3611985772	1013.00	27.79	27.93	96.6	27.26	27.93	101.5	27.47	27.93	99.5	27.18	27.93	102.3
16/06/2018 7:22:53 PM	3611985773	1013.00	27.79	27.93	96.6	27.26	27.93	101.5	27.48	27.93	99.5	27.20	27.93	102.1
16/06/2018 7:22:54 PM	3611985774	1013.00	27.80	27.92	96.5	27.24	27.92	101.8	27.48	27.92	99.5	27.16	27.92	102.5
16/06/2018 7:22:55 PM	3611985775	1013.00	27.83	27.92	96.3	27.28	27.92	101.4	27.51	27.92	99.2	27.20	27.92	102.1
16/06/2018 7:22:56 PM	3611985776	1013.00	27.81	27.92	96.4	27.29	27.92	101.3	27.45	27.92	99.8	27.21	27.92	102.0
16/06/2018 7:22:57 PM	3611985777	1013.00	27.84	27.92	96.2	27.27	27.92	101.5	27.48	27.92	99.5	27.22	27.92	101.9
16/06/2018 7:22:58 PM	3611985778	1013.00	27.84	27.92	96.2	27.26	27.92	101.6	27.52	27.92	99.1	27.19	27.92	102.2
16/06/2018 7:22:59 PM	3611985779	1013.00	27.84	27.92	96.2	27.27	27.92	101.5	27.44	27.92	99.8	27.19	27.92	102.2
16/06/2018 7:23:00 PM	3611985780	1013.00	27.83	27.92	96.3	27.27	27.92	101.5	27.53	27.92	99.0	27.18	27.92	102.3
16/06/2018 7:23:01 PM	3611985781	1013.00	27.84	27.93	96.2	27.28	27.93	101.3	27.48	27.93	99.5	27.21	27.93	102.0
16/06/2018 7:23:02 PM	3611985782	1013.00	27.85	27.92	96.1	27.29	27.92	101.3	27.53	27.92	99.0	27.20	27.92	102.1
16/06/2018 7:23:03 PM	3611985783	1013.00	27.85	27.93	96.1	27.26	27.93	101.5	27.54	27.93	98.9	27.16	27.93	102.5
16/06/2018 7:23:04 PM	3611985784	1013.00	27.86	27.93	96.0	27.31	27.93	101.1	27.47	27.93	99.5	27.20	27.93	102.1
16/06/2018 7:23:05 PM	3611985785	1013.00	27.85	27.93	96.1	27.30	27.93	101.2	27.48	27.93	99.5	27.21	27.93	102.0
16/06/2018 7:23:06 PM	3611985786	1013.00	27.88	27.93	95.8	27.33	27.93	100.9	27.52	27.93	99.1	27.17	27.93	102.4
16/06/2018 7:23:07 PM	3611985787	1013.00	27.88	27.94	95.8	27.32	27.94	100.9	27.53	27.94	99.0	27.22	27.94	101.9
16/06/2018 7:23:08 PM	3611985788	1013.00	27.87	27.94	95.9	27.25	27.94	101.6	27.48	27.94	99.4	27.19	27.94	102.2
16/06/2018 7:23:09 PM	3611985789	1013.00	27.88	27.94	95.8	27.31	27.94	101.0	27.51	27.94	99.2	27.21	27.94	102.0
16/06/2018 7:23:10 PM	3611985790	1013.00	27.88	27.94	95.8	27.30	27.94	101.1	27.50	27.94	99.3	27.23	27.94	101.8
16/06/2018 7:23:11 PM	3611985791	1013.00	27.91	27.94	95.5	27.35	27.94	100.7	27.54	27.94	98.9	27.22	27.94	101.9
16/06/2018 7:23:12 PM	3611985792	1013.00	27.90	27.93	95.6	27.30	27.93	101.2	27.54	27.93	98.9	27.21	27.93	102.0
16/06/2018 7:23:13 PM	3611985793	1013.00	27.93	27.93	95.4	27.29	27.93	101.3	27.57	27.93	98.6	27.23	27.93	101.8
16/06/2018 7:23:14 PM	3611985794	1013.00	27.94	27.93	95.3	27.35	27.93	100.7	27.54	27.93	98.9	27.24	27.93	101.7
16/06/2018 7:23:15 PM	3611985795	1013.00	27.94	27.93	95.3	27.31	27.93	101.1	27.54	27.93	98.9	27.23	27.93	101.8
16/06/2018 7:23:16 PM	3611985796	1013.00	27.93	27.92	95.4	27.36	27.92	100.6	27.54	27.92	98.9	27.24	27.92	101.8
16/06/2018 7:23:17 PM	3611985797	1013.00	27.96	27.92	95.1	27.37	27.92	100.5	27.53	27.92	99.0	27.26	27.92	101.6
16/06/2018 7:23:18 PM	3611985798	1013.00	27.95	27.93	95.2	27.36	27.93	100.6	27.50	27.93	99.3	27.25	27.93	101.6
16/06/2018 7:23:19 PM	3611985799	1013.00	28.02	27.92	94.6	27.34	27.92	100.8	27.52	27.92	99.1	27.23	27.92	101.8
16/06/2018 7:23:20 PM	3611985800	1013.00	28.01	27.93	94.6	27.39	27.93	100.3	27.55	27.93	98.8	27.22	27.93	101.9
16/06/2018 7:23:21 PM	3611985801	1013.00	28.02	27.93	94.6	27.33	27.93	100.9	27.56	27.93	98.7	27.22	27.93	101.9
16/06/2018 7:23:22 PM	3611985802	1013.00	28.02	27.93	94.6	27.37	27.93	100.5	27.57	27.93	98.6	27.24	27.93	101.7
16/06/2018 7:23:23 PM	3611985803	1013.00	28.02	27.93	94.6	27.39	27.93	100.3	27.57	27.93	98.6	27.23	27.93	101.8
16/06/2018 7:23:24 PM	3611985804	1013.00	28.02	27.93	94.6	27.39	27.93	100.3	27.56	27.93	98.7	27.23	27.93	101.8
16/06/2018 7:23:25 PM	3611985805	1013.00	28.05	27.93	94.3	27.39	27.93	100.3	27.58	27.93	98.5	27.26	27.93	101.5
16/06/2018 7:23:26 PM	3611985806	1013.00	28.03	27.93	94.5	27.41	27.93	100.1	27.58	27.93	98.5	27.24	27.93	101.7
16/06/2018 7:23:27 PM	3611985807	1013.00	28.06	27.93	94.2	27.38	27.93	100.4	27.55	27.93	98.8	27.25	27.93	101.6
16/06/2018 7:23:28 PM	3611985808	1013.00	28.07	27.93	94.1	27.37	27.93	100.5	27.57	27.93	98.6	27.24	27.93	101.7
16/06/2018 7:23:29 PM	3611985809	1013.00	28.06	27.93	94.2	27.35	27.93	100.7	27.59	27.93	98.4	27.24	27.93	101.7
16/06/2018 7:23:30 PM	3611985810	1013.00	28.07	27.92	94.1	27.42	27.92	100.0	27.56	27.92	98.7	27.25	27.92	101.7
16/06/2018 7:23:31 PM	3611985811	1013.00	28.08	27.92	94.0	27.41	27.92	100.1	27.62	27.92	98.2	27.26	27.92	101.6
16/06/2018 7:23:32 PM	3611985812	1013.00	28.10	27.92	93.9	27.42	27.92	100.0	27.58	27.92	98.5	27.27	27.92	101.5
16/06/2018 7:23:33 PM	3611985813	1013.00	28.11	27.92	93.8	27.38	27.92	100.4	27.60	27.92	98.4	27.27	27.92	101.5
16/06/2018 7:23:34 PM	3611985814	1013.00	28.11	27.92	93.8	27.43	27.92	99.9	27.63	27.92	98.1	27.28	27.92	101.4
16/06/2018 7:23:35 PM	3611985815	1013.00	28.13	27.93	93.6	27.39	27.93	100.3	27.59	27.93	98.4	27.27	27.93	101.4
16/06/2018 7:23:36 PM	3611985816	1013.00	28.15	27.93	93.4	27.44	27.93	99.8	27.61	27.93	98.2	27.28	27.93	101.3
16/06/2018 7:23:37 PM	3611985817	1013.00	28.13	27.93	93.6	27.41	27.93	100.1	27.60	27.93	98.3	27.24	27.93	101.7
16/06/2018 7:23:38 PM	3611985818	1013.00	28.16	27.93	93.3	27.43	27.93	99.9	27.65	27.93	97.9	27.29	27.93	101.3
16/06/2018 7:23:39 PM	3611985819	1013.00	28.17	27.93	93.2	27.42	27.93	100.0	27.60	27.93	98.3	27.31	27.93	101.1
16/06/2018 7:23:40 PM	3611985820	1013.00	28.19	27.93	93.1	27.46	27.93	99.6	27.59	27.93	98.4	27.30	27.93	101.2
16/06/2018 7:23:41 PM	3611985821	1013.00	28.18	27.93	93.2	27.41	27.93	100.1	27.63	27.93	98.1	27.32	27.93	101.0
16/06/2018 7:23:42 PM	3611985822	1013.00	28.18	27.93	93.2	27.41	27.93	100.1	27.62	27.93	98.2	27.31	27.93	101.1
16/06/2018 7:23:43 PM	3611985823	1013.00	28.21	27.93	92.9	27.44	27.93	99.8	27.62	27.93	98.2	27.29	27.93	101.3
16/06/2018 7:23:44 PM	3611985824	1013.00	28.23	27.93	92.7	27.46	27.93	99.6	27.65	27.93	97.9	27.33	27.93	100.9
16/06/2018 7:23:45 PM	3611985825	1013.00	28.24	27.94	92.6	27.45	27.94	99.7	27.64	27.94	98.0	27.33	27.94	100.9
