Date & time of file creation	10/06/2018 10:49 PM													
Data file path	C:\Users\ameli\Desktop\Luke Strasiotto\10062018\New_7_2.txt													
														
														
CALIBRATION DATA														
Parameter/Channel	N moving average	LO phase [r.U.]	HI phase [r.U.]	LO oxygen [%air saturation]	HI oxygen [%air saturation]	LO temperature [°C]	HI temperature [°C]	Salinity [‰]						
10/06/2018 10:49:28 PM	3611479768	1013.00	NaN	18.52	NaN	29.22	18.52	93.3	28.63	18.52	98.5	NaN	18.52	NaN
10/06/2018 10:49:29 PM	3611479769	1013.00	NaN	18.53	NaN	29.26	18.53	93.0	28.59	18.53	98.8	NaN	18.53	NaN
10/06/2018 10:49:30 PM	3611479770	1013.00	NaN	18.53	NaN	29.25	18.53	93.1	28.61	18.53	98.7	NaN	18.53	NaN
10/06/2018 10:49:31 PM	3611479771	1013.00	NaN	18.52	NaN	29.30	18.52	92.7	28.63	18.52	98.5	NaN	18.52	NaN
10/06/2018 10:49:32 PM	3611479772	1013.00	NaN	18.53	NaN	29.28	18.53	92.8	28.58	18.53	98.9	NaN	18.53	NaN
10/06/2018 10:49:33 PM	3611479773	1013.00	NaN	18.53	NaN	29.26	18.53	93.0	28.62	18.53	98.6	NaN	18.53	NaN
10/06/2018 10:49:34 PM	3611479774	1013.00	NaN	18.53	NaN	29.25	18.53	93.1	28.66	18.53	98.2	NaN	18.53	NaN
10/06/2018 10:49:35 PM	3611479775	1013.00	NaN	18.53	NaN	29.28	18.53	92.8	28.63	18.53	98.5	NaN	18.53	NaN
10/06/2018 10:49:36 PM	3611479776	1013.00	NaN	18.54	NaN	29.26	18.54	93.0	28.61	18.54	98.6	NaN	18.54	NaN
10/06/2018 10:49:37 PM	3611479777	1013.00	NaN	18.54	NaN	29.25	18.54	93.1	28.61	18.54	98.6	NaN	18.54	NaN
10/06/2018 10:49:38 PM	3611479778	1013.00	NaN	18.53	NaN	29.28	18.53	92.8	28.67	18.53	98.1	NaN	18.53	NaN
10/06/2018 10:49:39 PM	3611479779	1013.00	NaN	18.53	NaN	29.30	18.53	92.7	28.61	18.53	98.7	NaN	18.53	NaN
10/06/2018 10:49:40 PM	3611479780	1013.00	NaN	18.53	NaN	29.30	18.53	92.7	28.62	18.53	98.6	NaN	18.53	NaN
10/06/2018 10:49:41 PM	3611479781	1013.00	NaN	18.53	NaN	29.29	18.53	92.7	28.63	18.53	98.5	NaN	18.53	NaN
10/06/2018 10:49:42 PM	3611479782	1013.00	NaN	18.53	NaN	29.30	18.53	92.7	28.64	18.53	98.4	NaN	18.53	NaN
10/06/2018 10:49:43 PM	3611479783	1013.00	NaN	18.54	NaN	29.29	18.54	92.7	28.62	18.54	98.6	NaN	18.54	NaN
10/06/2018 10:49:44 PM	3611479784	1013.00	NaN	18.54	NaN	29.32	18.54	92.5	28.68	18.54	98.0	NaN	18.54	NaN
10/06/2018 10:49:45 PM	3611479785	1013.00	NaN	18.55	NaN	29.33	18.55	92.4	28.61	18.55	98.6	NaN	18.55	NaN
10/06/2018 10:49:46 PM	3611479786	1013.00	NaN	18.55	NaN	29.33	18.55	92.4	28.63	18.55	98.4	NaN	18.55	NaN
10/06/2018 10:49:47 PM	3611479787	1013.00	NaN	18.55	NaN	29.31	18.55	92.5	28.63	18.55	98.4	NaN	18.55	NaN
10/06/2018 10:49:48 PM	3611479788	1013.00	NaN	18.55	NaN	29.33	18.55	92.4	28.64	18.55	98.4	NaN	18.55	NaN
10/06/2018 10:49:49 PM	3611479789	1013.00	NaN	18.54	NaN	29.32	18.54	92.5	28.64	18.54	98.4	NaN	18.54	NaN
10/06/2018 10:49:50 PM	3611479790	1013.00	NaN	18.54	NaN	29.31	18.54	92.6	28.66	18.54	98.2	NaN	18.54	NaN
10/06/2018 10:49:51 PM	3611479791	1013.00	NaN	18.54	NaN	29.30	18.54	92.6	28.65	18.54	98.3	NaN	18.54	NaN
10/06/2018 10:49:52 PM	3611479792	1013.00	NaN	18.54	NaN	29.30	18.54	92.6	28.64	18.54	98.4	NaN	18.54	NaN
10/06/2018 10:49:53 PM	3611479793	1013.00	NaN	18.54	NaN	29.33	18.54	92.4	28.66	18.54	98.2	NaN	18.54	NaN
10/06/2018 10:49:54 PM	3611479794	1013.00	NaN	18.54	NaN	29.33	18.54	92.4	28.67	18.54	98.1	NaN	18.54	NaN
10/06/2018 10:49:55 PM	3611479795	1013.00	NaN	18.54	NaN	29.35	18.54	92.2	28.62	18.54	98.6	NaN	18.54	NaN
10/06/2018 10:49:56 PM	3611479796	1013.00	NaN	18.54	NaN	29.34	18.54	92.3	28.64	18.54	98.4	NaN	18.54	NaN
10/06/2018 10:49:57 PM	3611479797	1013.00	NaN	18.53	NaN	29.33	18.53	92.4	28.65	18.53	98.3	NaN	18.53	NaN
10/06/2018 10:49:58 PM	3611479798	1013.00	NaN	18.53	NaN	29.35	18.53	92.2	28.66	18.53	98.2	NaN	18.53	NaN
10/06/2018 10:49:59 PM	3611479799	1013.00	NaN	18.53	NaN	29.38	18.53	92.0	28.64	18.53	98.4	NaN	18.53	NaN
10/06/2018 10:50:00 PM	3611479800	1013.00	NaN	18.53	NaN	29.35	18.53	92.2	28.64	18.53	98.4	NaN	18.53	NaN
10/06/2018 10:50:01 PM	3611479801	1013.00	NaN	18.53	NaN	29.37	18.53	92.1	28.65	18.53	98.3	NaN	18.53	NaN
10/06/2018 10:50:02 PM	3611479802	1013.00	NaN	18.54	NaN	29.35	18.54	92.2	28.63	18.54	98.5	NaN	18.54	NaN
10/06/2018 10:50:03 PM	3611479803	1013.00	NaN	18.54	NaN	29.35	18.54	92.2	28.64	18.54	98.4	NaN	18.54	NaN
10/06/2018 10:50:04 PM	3611479804	1013.00	NaN	18.55	NaN	29.35	18.55	92.2	28.62	18.55	98.5	NaN	18.55	NaN
10/06/2018 10:50:05 PM	3611479805	1013.00	NaN	18.55	NaN	29.35	18.55	92.2	28.64	18.55	98.4	NaN	18.55	NaN
10/06/2018 10:50:06 PM	3611479806	1013.00	NaN	18.54	NaN	29.36	18.54	92.1	28.63	18.54	98.5	NaN	18.54	NaN
10/06/2018 10:50:07 PM	3611479807	1013.00	NaN	18.54	NaN	29.35	18.54	92.2	28.64	18.54	98.4	NaN	18.54	NaN
10/06/2018 10:50:08 PM	3611479808	1013.00	NaN	18.54	NaN	29.35	18.54	92.2	28.64	18.54	98.4	NaN	18.54	NaN
10/06/2018 10:50:09 PM	3611479809	1013.00	NaN	18.54	NaN	29.35	18.54	92.2	28.65	18.54	98.3	NaN	18.54	NaN
10/06/2018 10:50:10 PM	3611479810	1013.00	NaN	18.54	NaN	29.35	18.54	92.2	28.65	18.54	98.3	NaN	18.54	NaN
10/06/2018 10:50:11 PM	3611479811	1013.00	NaN	18.54	NaN	29.39	18.54	91.9	28.66	18.54	98.2	NaN	18.54	NaN
10/06/2018 10:50:12 PM	3611479812	1013.00	NaN	18.55	NaN	29.40	18.55	91.8	28.63	18.55	98.4	NaN	18.55	NaN
10/06/2018 10:50:13 PM	3611479813	1013.00	NaN	18.55	NaN	29.38	18.55	92.0	28.66	18.55	98.2	NaN	18.55	NaN
10/06/2018 10:50:14 PM	3611479814	1013.00	NaN	18.55	NaN	29.37	18.55	92.0	28.61	18.55	98.6	NaN	18.55	NaN
10/06/2018 10:50:15 PM	3611479815	1013.00	NaN	18.54	NaN	29.40	18.54	91.8	28.64	18.54	98.4	NaN	18.54	NaN
10/06/2018 10:50:16 PM	3611479816	1013.00	NaN	18.54	NaN	29.39	18.54	91.9	28.66	18.54	98.2	NaN	18.54	NaN
10/06/2018 10:50:17 PM	3611479817	1013.00	NaN	18.54	NaN	29.37	18.54	92.1	28.63	18.54	98.5	NaN	18.54	NaN
10/06/2018 10:50:18 PM	3611479818	1013.00	NaN	18.54	NaN	29.40	18.54	91.8	28.65	18.54	98.3	NaN	18.54	NaN
10/06/2018 10:50:19 PM	3611479819	1013.00	NaN	18.53	NaN	29.43	18.53	91.6	28.63	18.53	98.5	NaN	18.53	NaN
10/06/2018 10:50:20 PM	3611479820	1013.00	NaN	18.53	NaN	29.40	18.53	91.8	28.62	18.53	98.6	NaN	18.53	NaN
10/06/2018 10:50:21 PM	3611479821	1013.00	NaN	18.53	NaN	29.40	18.53	91.8	28.64	18.53	98.4	NaN	18.53	NaN
10/06/2018 10:50:22 PM	3611479822	1013.00	NaN	18.53	NaN	29.38	18.53	92.0	28.65	18.53	98.3	NaN	18.53	NaN
10/06/2018 10:50:23 PM	3611479823	1013.00	NaN	18.53	NaN	29.40	18.53	91.8	28.65	18.53	98.3	NaN	18.53	NaN
10/06/2018 10:50:24 PM	3611479824	1013.00	NaN	18.54	NaN	29.39	18.54	91.9	28.65	18.54	98.3	NaN	18.54	NaN
10/06/2018 10:50:25 PM	3611479825	1013.00	NaN	18.54	NaN	29.39	18.54	91.9	28.64	18.54	98.4	NaN	18.54	NaN
10/06/2018 10:50:26 PM	3611479826	1013.00	NaN	18.54	NaN	29.42	18.54	91.6	28.68	18.54	98.0	NaN	18.54	NaN
10/06/2018 10:50:27 PM	3611479827	1013.00	NaN	18.54	NaN	29.40	18.54	91.8	28.63	18.54	98.5	NaN	18.54	NaN
10/06/2018 10:50:28 PM	3611479828	1013.00	NaN	18.54	NaN	29.43	18.54	91.6	28.61	18.54	98.6	NaN	18.54	NaN
10/06/2018 10:50:29 PM	3611479829	1013.00	NaN	18.53	NaN	29.37	18.53	92.1	28.64	18.53	98.4	NaN	18.53	NaN
10/06/2018 10:50:30 PM	3611479830	1013.00	NaN	18.54	NaN	29.41	18.54	91.7	28.64	18.54	98.4	NaN	18.54	NaN
10/06/2018 10:50:31 PM	3611479831	1013.00	NaN	18.53	NaN	29.39	18.53	91.9	28.64	18.53	98.4	NaN	18.53	NaN
10/06/2018 10:50:32 PM	3611479832	1013.00	NaN	18.54	NaN	29.39	18.54	91.9	28.65	18.54	98.3	NaN	18.54	NaN
10/06/2018 10:50:33 PM	3611479833	1013.00	NaN	18.53	NaN	29.38	18.53	92.0	28.66	18.53	98.2	NaN	18.53	NaN
10/06/2018 10:50:34 PM	3611479834	1013.00	NaN	18.53	NaN	29.41	18.53	91.7	28.68	18.53	98.0	NaN	18.53	NaN
10/06/2018 10:50:35 PM	3611479835	1013.00	NaN	18.52	NaN	29.38	18.52	92.0	28.66	18.52	98.2	NaN	18.52	NaN
10/06/2018 10:50:36 PM	3611479836	1013.00	NaN	18.53	NaN	29.41	18.53	91.7	28.65	18.53	98.3	NaN	18.53	NaN
10/06/2018 10:50:37 PM	3611479837	1013.00	NaN	18.52	NaN	29.42	18.52	91.7	28.64	18.52	98.4	NaN	18.52	NaN
10/06/2018 10:50:38 PM	3611479838	1013.00	NaN	18.52	NaN	29.44	18.52	91.5	28.68	18.52	98.1	NaN	18.52	NaN
10/06/2018 10:50:39 PM	3611479839	1013.00	NaN	18.53	NaN	29.41	18.53	91.7	28.65	18.53	98.3	NaN	18.53	NaN
10/06/2018 10:50:40 PM	3611479840	1013.00	NaN	18.53	NaN	29.42	18.53	91.7	28.63	18.53	98.5	NaN	18.53	NaN
10/06/2018 10:50:41 PM	3611479841	1013.00	NaN	18.53	NaN	29.42	18.53	91.7	28.65	18.53	98.3	NaN	18.53	NaN
10/06/2018 10:50:42 PM	3611479842	1013.00	NaN	18.53	NaN	29.41	18.53	91.7	28.66	18.53	98.2	NaN	18.53	NaN
10/06/2018 10:50:43 PM	3611479843	1013.00	NaN	18.54	NaN	29.43	18.54	91.6	28.66	18.54	98.2	NaN	18.54	NaN
10/06/2018 10:50:44 PM	3611479844	1013.00	NaN	18.54	NaN	29.41	18.54	91.7	28.62	18.54	98.6	NaN	18.54	NaN
10/06/2018 10:50:45 PM	3611479845	1013.00	NaN	18.54	NaN	29.42	18.54	91.6	28.65	18.54	98.3	NaN	18.54	NaN
10/06/2018 10:50:46 PM	3611479846	1013.00	NaN	18.54	NaN	29.41	18.54	91.7	28.61	18.54	98.6	NaN	18.54	NaN
10/06/2018 10:50:47 PM	3611479847	1013.00	NaN	18.54	NaN	29.42	18.54	91.6	28.66	18.54	98.2	NaN	18.54	NaN
10/06/2018 10:50:48 PM	3611479848	1013.00	NaN	18.54	NaN	29.42	18.54	91.6	28.65	18.54	98.3	NaN	18.54	NaN
10/06/2018 10:50:49 PM	3611479849	1013.00	NaN	18.54	NaN	29.40	18.54	91.8	28.64	18.54	98.4	NaN	18.54	NaN
10/06/2018 10:50:50 PM	3611479850	1013.00	NaN	18.54	NaN	29.42	18.54	91.6	28.68	18.54	98.0	NaN	18.54	NaN
10/06/2018 10:50:51 PM	3611479851	1013.00	NaN	18.53	NaN	29.42	18.53	91.7	28.67	18.53	98.1	NaN	18.53	NaN
10/06/2018 10:50:52 PM	3611479852	1013.00	NaN	18.53	NaN	29.43	18.53	91.6	28.67	18.53	98.1	NaN	18.53	NaN
10/06/2018 10:50:53 PM	3611479853	1013.00	NaN	18.53	NaN	29.46	18.53	91.3	28.65	18.53	98.3	NaN	18.53	NaN
10/06/2018 10:50:54 PM	3611479854	1013.00	NaN	18.53	NaN	29.43	18.53	91.6	28.62	18.53	98.6	NaN	18.53	NaN
10/06/2018 10:50:55 PM	3611479855	1013.00	NaN	18.53	NaN	29.46	18.53	91.3	28.65	18.53	98.3	NaN	18.53	NaN
10/06/2018 10:50:56 PM	3611479856	1013.00	NaN	18.54	NaN	29.46	18.54	91.3	28.68	18.54	98.0	NaN	18.54	NaN
10/06/2018 10:50:57 PM	3611479857	1013.00	NaN	18.54	NaN	29.47	18.54	91.2	28.67	18.54	98.1	NaN	18.54	NaN
10/06/2018 10:50:58 PM	3611479858	1013.00	NaN	18.54	NaN	29.44	18.54	91.5	28.68	18.54	98.0	NaN	18.54	NaN
10/06/2018 10:50:59 PM	3611479859	1013.00	NaN	18.54	NaN	29.42	18.54	91.6	28.66	18.54	98.2	NaN	18.54	NaN
10/06/2018 10:51:00 PM	3611479860	1013.00	NaN	18.54	NaN	29.42	18.54	91.6	28.67	18.54	98.1	NaN	18.54	NaN
10/06/2018 10:51:01 PM	3611479861	1013.00	NaN	18.53	NaN	29.44	18.53	91.5	28.66	18.53	98.2	NaN	18.53	NaN
10/06/2018 10:51:02 PM	3611479862	1013.00	NaN	18.53	NaN	29.47	18.53	91.2	28.60	18.53	98.8	NaN	18.53	NaN
10/06/2018 10:51:03 PM	3611479863	1013.00	NaN	18.53	NaN	29.43	18.53	91.6	28.62	18.53	98.6	NaN	18.53	NaN
10/06/2018 10:51:04 PM	3611479864	1013.00	NaN	18.53	NaN	29.45	18.53	91.4	28.66	18.53	98.2	NaN	18.53	NaN
10/06/2018 10:51:05 PM	3611479865	1013.00	NaN	18.54	NaN	29.46	18.54	91.3	28.69	18.54	97.9	NaN	18.54	NaN
10/06/2018 10:51:06 PM	3611479866	1013.00	NaN	18.54	NaN	29.47	18.54	91.2	28.62	18.54	98.6	NaN	18.54	NaN
10/06/2018 10:51:07 PM	3611479867	1013.00	NaN	18.53	NaN	29.43	18.53	91.6	28.66	18.53	98.2	NaN	18.53	NaN
10/06/2018 10:51:08 PM	3611479868	1013.00	NaN	18.53	NaN	29.45	18.53	91.4	28.65	18.53	98.3	NaN	18.53	NaN
10/06/2018 10:51:09 PM	3611479869	1013.00	NaN	18.54	NaN	29.45	18.54	91.4	28.63	18.54	98.5	NaN	18.54	NaN
10/06/2018 10:51:10 PM	3611479870	1013.00	NaN	18.53	NaN	29.45	18.53	91.4	28.65	18.53	98.3	NaN	18.53	NaN
10/06/2018 10:51:11 PM	3611479871	1013.00	NaN	18.54	NaN	29.47	18.54	91.2	28.65	18.54	98.3	NaN	18.54	NaN
10/06/2018 10:51:12 PM	3611479872	1013.00	NaN	18.54	NaN	29.45	18.54	91.4	28.64	18.54	98.4	NaN	18.54	NaN
10/06/2018 10:51:13 PM	3611479873	1013.00	NaN	18.54	NaN	29.45	18.54	91.4	28.66	18.54	98.2	NaN	18.54	NaN
10/06/2018 10:51:14 PM	3611479874	1013.00	NaN	18.53	NaN	29.48	18.53	91.2	28.64	18.53	98.4	NaN	18.53	NaN
10/06/2018 10:51:15 PM	3611479875	1013.00	NaN	18.53	NaN	29.45	18.53	91.4	28.66	18.53	98.2	NaN	18.53	NaN
10/06/2018 10:51:16 PM	3611479876	1013.00	NaN	18.53	NaN	29.43	18.53	91.6	28.65	18.53	98.3	NaN	18.53	NaN
10/06/2018 10:51:17 PM	3611479877	1013.00	NaN	18.53	NaN	29.45	18.53	91.4	28.67	18.53	98.1	NaN	18.53	NaN
10/06/2018 10:51:18 PM	3611479878	1013.00	NaN	18.53	NaN	29.46	18.53	91.3	28.65	18.53	98.3	NaN	18.53	NaN
10/06/2018 10:51:19 PM	3611479879	1013.00	NaN	18.53	NaN	29.46	18.53	91.3	28.68	18.53	98.0	NaN	18.53	NaN
10/06/2018 10:51:20 PM	3611479880	1013.00	NaN	18.54	NaN	29.43	18.54	91.6	28.65	18.54	98.3	NaN	18.54	NaN
10/06/2018 10:51:21 PM	3611479881	1013.00	NaN	18.54	NaN	29.45	18.54	91.4	28.67	18.54	98.1	NaN	18.54	NaN
10/06/2018 10:51:22 PM	3611479882	1013.00	NaN	18.53	NaN	29.45	18.53	91.4	28.71	18.53	97.8	NaN	18.53	NaN
10/06/2018 10:51:23 PM	3611479883	1013.00	NaN	18.53	NaN	29.46	18.53	91.3	28.63	18.53	98.5	NaN	18.53	NaN
10/06/2018 10:51:24 PM	3611479884	1013.00	NaN	18.53	NaN	29.46	18.53	91.3	28.65	18.53	98.3	NaN	18.53	NaN
10/06/2018 10:51:25 PM	3611479885	1013.00	NaN	18.53	NaN	29.47	18.53	91.2	28.67	18.53	98.1	NaN	18.53	NaN
10/06/2018 10:51:26 PM	3611479886	1013.00	NaN	18.53	NaN	29.47	18.53	91.2	28.62	18.53	98.6	NaN	18.53	NaN
10/06/2018 10:51:27 PM	3611479887	1013.00	NaN	18.53	NaN	29.46	18.53	91.3	28.65	18.53	98.3	NaN	18.53	NaN
10/06/2018 10:51:28 PM	3611479888	1013.00	NaN	18.53	NaN	29.46	18.53	91.3	28.67	18.53	98.1	NaN	18.53	NaN
10/06/2018 10:51:29 PM	3611479889	1013.00	NaN	18.53	NaN	29.44	18.53	91.5	28.65	18.53	98.3	NaN	18.53	NaN
10/06/2018 10:51:30 PM	3611479890	1013.00	NaN	18.52	NaN	29.47	18.52	91.3	28.64	18.52	98.4	NaN	18.52	NaN
10/06/2018 10:51:31 PM	3611479891	1013.00	NaN	18.52	NaN	29.46	18.52	91.3	28.65	18.52	98.3	NaN	18.52	NaN
10/06/2018 10:51:32 PM	3611479892	1013.00	NaN	18.53	NaN	29.47	18.53	91.2	28.68	18.53	98.0	NaN	18.53	NaN
10/06/2018 10:51:33 PM	3611479893	1013.00	NaN	18.53	NaN	29.49	18.53	91.1	28.66	18.53	98.2	NaN	18.53	NaN
10/06/2018 10:51:34 PM	3611479894	1013.00	NaN	18.53	NaN	29.45	18.53	91.4	28.65	18.53	98.3	NaN	18.53	NaN
10/06/2018 10:51:35 PM	3611479895	1013.00	NaN	18.53	NaN	29.47	18.53	91.2	28.63	18.53	98.5	NaN	18.53	NaN
10/06/2018 10:51:36 PM	3611479896	1013.00	NaN	18.54	NaN	29.46	18.54	91.3	28.65	18.54	98.3	NaN	18.54	NaN
10/06/2018 10:51:37 PM	3611479897	1013.00	NaN	18.54	NaN	29.47	18.54	91.2	28.64	18.54	98.4	NaN	18.54	NaN
10/06/2018 10:51:38 PM	3611479898	1013.00	NaN	18.54	NaN	29.49	18.54	91.1	28.64	18.54	98.4	NaN	18.54	NaN
10/06/2018 10:51:39 PM	3611479899	1013.00	NaN	18.53	NaN	29.46	18.53	91.3	28.67	18.53	98.1	NaN	18.53	NaN
10/06/2018 10:51:40 PM	3611479900	1013.00	NaN	18.54	NaN	29.50	18.54	91.0	28.66	18.54	98.2	NaN	18.54	NaN
10/06/2018 10:51:41 PM	3611479901	1013.00	NaN	18.53	NaN	29.47	18.53	91.2	28.66	18.53	98.2	NaN	18.53	NaN
10/06/2018 10:51:42 PM	3611479902	1013.00	NaN	18.53	NaN	29.50	18.53	91.0	28.67	18.53	98.1	NaN	18.53	NaN
10/06/2018 10:51:43 PM	3611479903	1013.00	NaN	18.53	NaN	29.47	18.53	91.2	28.67	18.53	98.1	NaN	18.53	NaN
10/06/2018 10:51:44 PM	3611479904	1013.00	NaN	18.53	NaN	29.45	18.53	91.4	28.65	18.53	98.3	NaN	18.53	NaN
10/06/2018 10:51:45 PM	3611479905	1013.00	NaN	18.53	NaN	29.47	18.53	91.2	28.68	18.53	98.0	NaN	18.53	NaN
10/06/2018 10:51:46 PM	3611479906	1013.00	NaN	18.53	NaN	29.46	18.53	91.3	28.65	18.53	98.3	NaN	18.53	NaN
10/06/2018 10:51:47 PM	3611479907	1013.00	NaN	18.53	NaN	29.49	18.53	91.1	28.66	18.53	98.2	NaN	18.53	NaN
10/06/2018 10:51:48 PM	3611479908	1013.00	NaN	18.53	NaN	29.44	18.53	91.5	28.64	18.53	98.4	NaN	18.53	NaN
10/06/2018 10:51:49 PM	3611479909	1013.00	NaN	18.54	NaN	29.47	18.54	91.2	28.68	18.54	98.0	NaN	18.54	NaN
10/06/2018 10:51:50 PM	3611479910	1013.00	NaN	18.54	NaN	29.47	18.54	91.2	28.63	18.54	98.5	NaN	18.54	NaN
10/06/2018 10:51:51 PM	3611479911	1013.00	NaN	18.54	NaN	29.48	18.54	91.1	28.68	18.54	98.0	NaN	18.54	NaN
10/06/2018 10:51:52 PM	3611479912	1013.00	NaN	18.54	NaN	29.47	18.54	91.2	28.66	18.54	98.2	NaN	18.54	NaN
10/06/2018 10:51:53 PM	3611479913	1013.00	NaN	18.53	NaN	29.46	18.53	91.3	28.65	18.53	98.3	NaN	18.53	NaN
10/06/2018 10:51:54 PM	3611479914	1013.00	NaN	18.53	NaN	29.47	18.53	91.2	28.67	18.53	98.1	NaN	18.53	NaN
10/06/2018 10:51:55 PM	3611479915	1013.00	NaN	18.53	NaN	29.50	18.53	91.0	28.65	18.53	98.3	NaN	18.53	NaN
10/06/2018 10:51:56 PM	3611479916	1013.00	NaN	18.53	NaN	29.47	18.53	91.2	28.65	18.53	98.3	NaN	18.53	NaN
10/06/2018 10:51:57 PM	3611479917	1013.00	NaN	18.52	NaN	29.45	18.52	91.4	28.68	18.52	98.1	NaN	18.52	NaN
10/06/2018 10:51:58 PM	3611479918	1013.00	NaN	18.53	NaN	29.45	18.53	91.4	28.65	18.53	98.3	NaN	18.53	NaN
10/06/2018 10:51:59 PM	3611479919	1013.00	NaN	18.53	NaN	29.47	18.53	91.2	28.67	18.53	98.1	NaN	18.53	NaN
10/06/2018 10:52:00 PM	3611479920	1013.00	NaN	18.53	NaN	29.47	18.53	91.2	28.70	18.53	97.9	NaN	18.53	NaN
10/06/2018 10:52:01 PM	3611479921	1013.00	NaN	18.53	NaN	29.52	18.53	90.8	28.66	18.53	98.2	NaN	18.53	NaN
10/06/2018 10:52:02 PM	3611479922	1013.00	NaN	18.53	NaN	29.46	18.53	91.3	28.68	18.53	98.0	NaN	18.53	NaN
10/06/2018 10:52:03 PM	3611479923	1013.00	NaN	18.53	NaN	29.46	18.53	91.3	28.64	18.53	98.4	NaN	18.53	NaN
10/06/2018 10:52:04 PM	3611479924	1013.00	NaN	18.53	NaN	29.50	18.53	91.0	28.64	18.53	98.4	NaN	18.53	NaN
10/06/2018 10:52:05 PM	3611479925	1013.00	NaN	18.53	NaN	29.47	18.53	91.2	28.68	18.53	98.0	NaN	18.53	NaN
10/06/2018 10:52:06 PM	3611479926	1013.00	NaN	18.53	NaN	29.48	18.53	91.2	28.65	18.53	98.3	NaN	18.53	NaN
10/06/2018 10:52:07 PM	3611479927	1013.00	NaN	18.53	NaN	29.48	18.53	91.2	28.68	18.53	98.0	NaN	18.53	NaN
10/06/2018 10:52:08 PM	3611479928	1013.00	NaN	18.54	NaN	29.50	18.54	91.0	28.69	18.54	97.9	NaN	18.54	NaN
10/06/2018 10:52:09 PM	3611479929	1013.00	NaN	18.53	NaN	29.48	18.53	91.2	28.69	18.53	97.9	NaN	18.53	NaN
10/06/2018 10:52:10 PM	3611479930	1013.00	NaN	18.53	NaN	29.49	18.53	91.1	28.67	18.53	98.1	NaN	18.53	NaN
