***** DESCRIPTION ***********;
[enter the description here];

***** INSTRUMENT INFO *******;
IDENTIFICATION;
PHIboard number   : v1215488;
PM number         : 20101830;
Serial number     : FB3-AOT-03-761      ;
MUX channel       : OFF - 00;
;
PARAMETERS;
Signal LED current: 050;
Ref LED current   : 080;
Ref LED amplitude : 66174;
Frequency         : 006;
Sending interval  : 0001;
Averaging         : 2;
Internal temp     : 26.9 C;
;
SYSTEM SETTINGS;
APL function      : ON;
Temp compensation : ON - ch a;
Analog out        : chA t chB t;
RS232 echo        : ON;
Oxygen unit       : %a.s.;
;
CALIBRATION;
Sensor type       : 2;
0%a.s.phase 1     : 60.38 at 019.3°C amp 066100;
100.00%a.s.phase 2: 28.14 at 019.2°C amp 035800;
Date   (ddmmyy)   : 200618;
Pressure (mBar)   : 1018;
;
FIRMWARE;
Code 3.016 (IAP)  : 08/20/04, 09:50:56;
Xilinx built      : 01/05/04 (MM/DD/YY);
Reset condition   : SLEEP;
 ;
 ;
 ;
 ;
 ;
 ;
 ;
 ;

***** SOFTWARE INFO *********;
OxyView - PST3-V6.02 10/2007;
© by PreSens GmbH;
20/06/18;
5:25:50 PM;

******MEASURE MODE SETTINGS**;
Dynamic Averaging;   4;
measure mode;  1 sec ;

start time; 5:25:50 PM; 
date(DD/MM/YY); time/hh:mm:ss; logtime/min; oxygen/umol/L; phase/°; amp; temp/°C; ErrorMessage;
20/06/18;   17:25:50;       0.000; 291.678;   27.92;   44492;   19.50; E0;
20/06/18;   17:25:51;       0.017; 291.542;   27.93;   44454;   19.50; E0;
20/06/18;   17:25:52;       0.034; 291.542;   27.93;   44473;   19.50; E0;
20/06/18;   17:25:53;       0.051; 291.542;   27.93;   44473;   19.50; E0;
20/06/18;   17:25:54;       0.068; 291.272;   27.94;   44485;   19.50; E0;
20/06/18;   17:25:55;       0.085; 291.475;   27.93;   44448;   19.50; E0;
20/06/18;   17:25:56;       0.102; 291.610;   27.92;   44467;   19.50; E0;
20/06/18;   17:25:57;       0.119; 291.407;   27.93;   44479;   19.50; E0;
20/06/18;   17:25:58;       0.135; 291.610;   27.92;   44455;   19.50; E0;
20/06/18;   17:25:59;       0.152; 291.272;   27.94;   44466;   19.50; E0;
20/06/18;   17:26:00;       0.170; 291.069;   27.94;   44435;   19.50; E0;
20/06/18;   17:26:01;       0.186; 291.001;   27.95;   44454;   19.50; E0;
20/06/18;   17:26:02;       0.203; 290.933;   27.95;   44442;   19.50; E0;
20/06/18;   17:26:03;       0.220; 291.069;   27.94;   44460;   19.50; E0;
20/06/18;   17:26:04;       0.237; 290.933;   27.95;   44434;   19.50; E0;
20/06/18;   17:26:05;       0.254; 290.866;   27.95;   44435;   19.50; E0;
20/06/18;   17:26:06;       0.271; 290.933;   27.95;   44429;   19.50; E0;
20/06/18;   17:26:07;       0.288; 291.136;   27.94;   44423;   19.50; E0;
20/06/18;   17:26:08;       0.305; 291.407;   27.93;   44429;   19.50; E0;
20/06/18;   17:26:09;       0.322; 291.678;   27.92;   44423;   19.50; E0;
20/06/18;   17:26:10;       0.339; 291.542;   27.93;   44404;   19.50; E0;
20/06/18;   17:26:11;       0.356; 291.610;   27.92;   44405;   19.50; E0;
20/06/18;   17:26:12;       0.373; 291.542;   27.92;   44386;   19.50; E0;
20/06/18;   17:26:13;       0.390; 291.949;   27.91;   44399;   19.50; E0;
20/06/18;   17:26:14;       0.407; 292.357;   27.90;   44392;   19.50; E0;
20/06/18;   17:26:15;       0.423; 292.493;   27.89;   44380;   19.50; E0;
20/06/18;   17:26:16;       0.440; 292.629;   27.88;   44405;   19.50; E0;
20/06/18;   17:26:17;       0.457; 292.425;   27.89;   44373;   19.50; E0;
20/06/18;   17:26:19;       0.474; 292.221;   27.90;   44373;   19.50; E0;
20/06/18;   17:26:20;       0.491; 292.289;   27.90;   44354;   19.50; E0;
20/06/18;   17:26:21;       0.508; 292.357;   27.90;   44361;   19.50; E0;
20/06/18;   17:26:22;       0.525; 292.697;   27.88;   44355;   19.50; E0;
20/06/18;   17:26:23;       0.542; 293.106;   27.87;   44361;   19.50; E0;
20/06/18;   17:26:24;       0.559; 293.038;   27.87;   44342;   19.50; E0;
20/06/18;   17:26:25;       0.576; 293.038;   27.87;   44355;   19.50; E0;
20/06/18;   17:26:26;       0.593; 292.561;   27.89;   44341;   19.50; E0;
20/06/18;   17:26:27;       0.610; 292.357;   27.89;   44342;   19.50; E0;
20/06/18;   17:26:28;       0.627; 292.425;   27.89;   44317;   19.50; E0;
20/06/18;   17:26:29;       0.644; 292.561;   27.89;   44329;   19.50; E0;
20/06/18;   17:26:30;       0.661; 292.765;   27.88;   44336;   19.50; E0;
20/06/18;   17:26:31;       0.678; 292.697;   27.88;   44348;   19.50; E0;
20/06/18;   17:26:32;       0.695; 292.901;   27.88;   44337;   19.50; E0;
20/06/18;   17:26:33;       0.711; 292.901;   27.88;   44343;   19.50; E0;
20/06/18;   17:26:34;       0.728; 292.901;   27.88;   44329;   19.50; E0;
20/06/18;   17:26:35;       0.745; 293.174;   27.87;   44292;   19.50; E0;
20/06/18;   17:26:36;       0.762; 292.697;   27.88;   44323;   19.50; E0;
20/06/18;   17:26:37;       0.779; 292.629;   27.88;   44330;   19.50; E0;
20/06/18;   17:26:38;       0.796; 292.629;   27.88;   44317;   19.50; E0;
20/06/18;   17:26:39;       0.813; 292.629;   27.88;   44324;   19.50; E0;
20/06/18;   17:26:40;       0.830; 293.038;   27.87;   44305;   19.50; E0;
20/06/18;   17:26:41;       0.847; 293.242;   27.86;   44311;   19.50; E0;
20/06/18;   17:26:42;       0.864; 293.515;   27.85;   44318;   19.50; E0;
20/06/18;   17:26:43;       0.881; 293.447;   27.86;   44337;   19.50; E0;
20/06/18;   17:26:44;       0.898; 292.281;   27.86;   44305;   19.60; E0;
20/06/18;   17:26:45;       0.915; 293.106;   27.87;   44298;   19.50; E0;
20/06/18;   17:26:46;       0.932; 293.038;   27.87;   44311;   19.50; E0;
20/06/18;   17:26:47;       0.948; 293.038;   27.87;   44279;   19.50; E0;
20/06/18;   17:26:48;       0.965; 292.969;   27.87;   44292;   19.50; E0;
20/06/18;   17:26:49;       0.982; 293.310;   27.86;   44293;   19.50; E0;
20/06/18;   17:26:50;       0.999; 292.349;   27.86;   44274;   19.60; E0;
20/06/18;   17:26:51;       1.016; 293.242;   27.86;   44273;   19.50; E0;
20/06/18;   17:26:52;       1.033; 293.242;   27.86;   44286;   19.50; E0;
20/06/18;   17:26:53;       1.050; 292.145;   27.86;   44261;   19.60; E0;
20/06/18;   17:26:54;       1.067; 291.805;   27.88;   44260;   19.60; E0;
20/06/18;   17:26:55;       1.084; 292.145;   27.86;   44255;   19.60; E0;
20/06/18;   17:26:56;       1.101; 293.447;   27.86;   44280;   19.50; E0;
20/06/18;   17:26:57;       1.118; 292.689;   27.84;   44275;   19.60; E0;
20/06/18;   17:26:58;       1.135; 292.962;   27.83;   44243;   19.60; E0;
20/06/18;   17:26:59;       1.152; 292.962;   27.83;   44267;   19.60; E0;
20/06/18;   17:27:00;       1.169; 293.166;   27.83;   44261;   19.60; E0;
20/06/18;   17:27:01;       1.185; 292.825;   27.84;   44249;   19.60; E0;
20/06/18;   17:27:02;       1.202; 292.825;   27.84;   44236;   19.60; E0;
20/06/18;   17:27:03;       1.219; 292.689;   27.84;   44249;   19.60; E0;
20/06/18;   17:27:04;       1.236; 292.009;   27.87;   44266;   19.60; E0;
20/06/18;   17:27:05;       1.253; 292.009;   27.87;   44261;   19.60; E0;
20/06/18;   17:27:06;       1.270; 291.941;   27.87;   44267;   19.60; E0;
20/06/18;   17:27:07;       1.287; 292.009;   27.87;   44229;   19.60; E0;
20/06/18;   17:27:08;       1.304; 292.553;   27.85;   44236;   19.60; E0;
20/06/18;   17:27:09;       1.321; 292.553;   27.85;   44236;   19.60; E0;
20/06/18;   17:27:10;       1.338; 292.621;   27.84;   44249;   19.60; E0;
20/06/18;   17:27:11;       1.355; 292.621;   27.84;   44249;   19.60; E0;
20/06/18;   17:27:12;       1.372; 292.417;   27.85;   44249;   19.60; E0;
20/06/18;   17:27:13;       1.389; 292.485;   27.85;   44230;   19.60; E0;
20/06/18;   17:27:14;       1.405; 292.689;   27.84;   44242;   19.60; E0;
20/06/18;   17:27:15;       1.422; 292.757;   27.84;   44223;   19.60; E0;
20/06/18;   17:27:16;       1.439; 292.757;   27.84;   44248;   19.60; E0;
20/06/18;   17:27:17;       1.456; 292.621;   27.85;   44223;   19.60; E0;
20/06/18;   17:27:18;       1.473; 292.621;   27.85;   44243;   19.60; E0;
20/06/18;   17:27:19;       1.490; 292.281;   27.86;   44247;   19.60; E0;
20/06/18;   17:27:20;       1.507; 292.349;   27.85;   44236;   19.60; E0;
20/06/18;   17:27:22;       1.524; 292.349;   27.85;   44217;   19.60; E0;
20/06/18;   17:27:23;       1.541; 292.145;   27.86;   44229;   19.60; E0;
20/06/18;   17:27:24;       1.558; 292.621;   27.84;   44223;   19.60; E0;
20/06/18;   17:27:25;       1.575; 292.894;   27.84;   44224;   19.60; E0;
20/06/18;   17:27:26;       1.592; 292.757;   27.84;   44217;   19.60; E0;
20/06/18;   17:27:27;       1.609; 292.825;   27.84;   44230;   19.60; E0;
20/06/18;   17:27:28;       1.626; 293.030;   27.83;   44218;   19.60; E0;
20/06/18;   17:27:29;       1.643; 292.962;   27.83;   44230;   19.60; E0;
20/06/18;   17:27:30;       1.660; 293.030;   27.83;   44229;   19.60; E0;
20/06/18;   17:27:31;       1.677; 292.962;   27.83;   44236;   19.60; E0;
