***** DESCRIPTION ***********;
[enter the description here];

***** INSTRUMENT INFO *******;
IDENTIFICATION;
PHIboard number   : v1215488;
PM number         : 20101830;
Serial number     : FB3-AOT-03-761      ;
MUX channel       : OFF - 00;
;
PARAMETERS;
Signal LED current: 050;
Ref LED current   : 080;
Ref LED amplitude : 65759;
Frequency         : 006;
Sending interval  : 0001;
Averaging         : 2;
Internal temp     : 26.7 C;
;
SYSTEM SETTINGS;
APL function      : ON;
Temp compensation : ON - ch a;
Analog out        : chA t chB t;
RS232 echo        : ON;
Oxygen unit       : %a.s.;
;
CALIBRATION;
Sensor type       : 2;
0%a.s.phase 1     : 60.20 at 019.2°C amp 072300;
100.00%a.s.phase 2: 28.26 at 019.2°C amp 033400;
Date   (ddmmyy)   : 270618;
Pressure (mBar)   : 1018;
;
FIRMWARE;
Code 3.016 (IAP)  : 08/20/04, 09:50:56;
Xilinx built      : 01/05/04 (MM/DD/YY);
Reset condition   : SLEEP;
 ;
 ;
 ;
 ;
 ;
 ;
 ;
 ;

***** SOFTWARE INFO *********;
OxyView - PST3-V6.02 10/2007;
© by PreSens GmbH;
27/06/2018;
6:55:21 PM;

******MEASURE MODE SETTINGS**;
Dynamic Averaging;   4;
measure mode;  1 sec ;

start time; 6:55:21 PM; 
date(DD/MM/YY); time/hh:mm:ss; logtime/min; oxygen/umol/L; phase/°; amp; temp/°C; ErrorMessage;
27/06/2018;   18:55:21;       0.000; 314.017;   27.29;    5649;   19.40; E0;
27/06/2018;   18:55:22;       0.015; 313.573;   27.30;    5636;   19.40; E0;
27/06/2018;   18:55:23;       0.032; 312.247;   27.35;    5647;   19.40; E0;
27/06/2018;   18:55:24;       0.049; 312.247;   27.35;    5643;   19.40; E0;
27/06/2018;   18:55:25;       0.066; 312.688;   27.34;    5643;   19.40; E0;
27/06/2018;   18:55:26;       0.083; 313.278;   27.31;    5643;   19.40; E0;
27/06/2018;   18:55:27;       0.100; 314.684;   27.27;    5636;   19.40; E0;
27/06/2018;   18:55:28;       0.117; 314.165;   27.29;    5636;   19.40; E0;
27/06/2018;   18:55:29;       0.134; 313.869;   27.29;    5624;   19.40; E0;
27/06/2018;   18:55:30;       0.151; 314.239;   27.28;    5643;   19.40; E0;
27/06/2018;   18:55:32;       0.167; 313.426;   27.31;    5642;   19.40; E0;
27/06/2018;   18:55:33;       0.184; 313.943;   27.29;    5624;   19.40; E0;
27/06/2018;   18:55:34;       0.201; 314.313;   27.28;    5637;   19.40; E0;
27/06/2018;   18:55:35;       0.218; 315.130;   27.25;    5625;   19.40; E0;
27/06/2018;   18:55:36;       0.235; 315.427;   27.24;    5623;   19.40; E0;
27/06/2018;   18:55:37;       0.252; 315.502;   27.24;    5630;   19.40; E0;
27/06/2018;   18:55:38;       0.269; 314.461;   27.27;    5630;   19.40; E0;
27/06/2018;   18:55:39;       0.286; 313.795;   27.30;    5637;   19.40; E0;
27/06/2018;   18:55:40;       0.303; 314.758;   27.27;    5637;   19.40; E0;
27/06/2018;   18:55:41;       0.320; 315.204;   27.25;    5624;   19.40; E0;
27/06/2018;   18:55:42;       0.337; 315.353;   27.25;    5617;   19.40; E0;
27/06/2018;   18:55:43;       0.354; 314.461;   27.27;    5630;   19.40; E0;
27/06/2018;   18:55:44;       0.371; 313.943;   27.29;    5630;   19.40; E0;
27/06/2018;   18:55:45;       0.387; 314.688;   27.31;    5630;   19.30; E0;
27/06/2018;   18:55:46;       0.404; 313.647;   27.30;    5611;   19.40; E0;
27/06/2018;   18:55:47;       0.421; 313.426;   27.31;    5623;   19.40; E0;
27/06/2018;   18:55:48;       0.438; 312.983;   27.33;    5617;   19.40; E0;
27/06/2018;   18:55:49;       0.455; 312.320;   27.35;    5617;   19.40; E0;
27/06/2018;   18:55:50;       0.472; 312.541;   27.34;    5624;   19.40; E0;
27/06/2018;   18:55:51;       0.489; 313.057;   27.32;    5624;   19.40; E0;
27/06/2018;   18:55:52;       0.506; 314.911;   27.30;    5611;   19.30; E0;
27/06/2018;   18:55:53;       0.523; 313.795;   27.30;    5617;   19.40; E0;
27/06/2018;   18:55:54;       0.540; 313.352;   27.31;    5611;   19.40; E0;
27/06/2018;   18:55:55;       0.557; 313.352;   27.31;    5611;   19.40; E0;
27/06/2018;   18:55:56;       0.574; 312.615;   27.34;    5617;   19.40; E0;
27/06/2018;   18:55:57;       0.591; 313.057;   27.32;    5618;   19.40; E0;
27/06/2018;   18:55:58;       0.608; 313.499;   27.31;    5618;   19.40; E0;
27/06/2018;   18:55:59;       0.625; 313.426;   27.31;    5611;   19.40; E0;
27/06/2018;   18:56:00;       0.642; 314.017;   27.29;    5618;   19.40; E0;
27/06/2018;   18:56:01;       0.659; 313.130;   27.32;    5610;   19.40; E0;
27/06/2018;   18:56:02;       0.676; 313.204;   27.32;    5618;   19.40; E0;
27/06/2018;   18:56:03;       0.692; 312.835;   27.33;    5604;   19.40; E0;
27/06/2018;   18:56:04;       0.709; 312.541;   27.34;    5598;   19.40; E0;
27/06/2018;   18:56:05;       0.726; 313.647;   27.30;    5605;   19.40; E0;
27/06/2018;   18:56:06;       0.743; 313.204;   27.32;    5598;   19.40; E0;
27/06/2018;   18:56:07;       0.760; 313.647;   27.30;    5605;   19.40; E0;
27/06/2018;   18:56:08;       0.777; 314.536;   27.27;    5605;   19.40; E0;
27/06/2018;   18:56:09;       0.794; 314.536;   27.27;    5592;   19.40; E0;
27/06/2018;   18:56:10;       0.811; 314.387;   27.28;    5604;   19.40; E0;
27/06/2018;   18:56:11;       0.828; 313.943;   27.29;    5611;   19.40; E0;
27/06/2018;   18:56:12;       0.845; 313.499;   27.31;    5599;   19.40; E0;
27/06/2018;   18:56:13;       0.862; 313.278;   27.32;    5605;   19.40; E0;
27/06/2018;   18:56:14;       0.879; 314.017;   27.29;    5605;   19.40; E0;
27/06/2018;   18:56:15;       0.896; 313.573;   27.31;    5604;   19.40; E0;
27/06/2018;   18:56:16;       0.912; 313.499;   27.31;    5592;   19.40; E0;
27/06/2018;   18:56:17;       0.929; 313.130;   27.32;    5604;   19.40; E0;
27/06/2018;   18:56:18;       0.946; 313.499;   27.31;    5593;   19.40; E0;
27/06/2018;   18:56:19;       0.964; 315.278;   27.25;    5600;   19.40; E0;
27/06/2018;   18:56:20;       0.980; 315.055;   27.25;    5605;   19.40; E0;
27/06/2018;   18:56:21;       0.997; 315.725;   27.23;    5605;   19.40; E0;
27/06/2018;   18:56:22;       1.014; 315.353;   27.25;    5592;   19.40; E0;
27/06/2018;   18:56:23;       1.031; 314.536;   27.27;    5592;   19.40; E0;
27/06/2018;   18:56:24;       1.048; 314.684;   27.27;    5586;   19.40; E0;
27/06/2018;   18:56:25;       1.065; 314.610;   27.27;    5592;   19.40; E0;
27/06/2018;   18:56:26;       1.082; 314.017;   27.29;    5604;   19.40; E0;
27/06/2018;   18:56:27;       1.099; 313.499;   27.31;    5586;   19.40; E0;
27/06/2018;   18:56:28;       1.116; 313.352;   27.31;    5586;   19.40; E0;
27/06/2018;   18:56:29;       1.133; 313.795;   27.30;    5587;   19.40; E0;
27/06/2018;   18:56:30;       1.150; 313.278;   27.32;    5579;   19.40; E0;
27/06/2018;   18:56:31;       1.167; 313.426;   27.31;    5586;   19.40; E0;
27/06/2018;   18:56:32;       1.184; 314.017;   27.29;    5599;   19.40; E0;
27/06/2018;   18:56:33;       1.201; 313.352;   27.31;    5605;   19.40; E0;
27/06/2018;   18:56:35;       1.217; 314.387;   27.28;    5580;   19.40; E0;
27/06/2018;   18:56:36;       1.234; 314.313;   27.28;    5579;   19.40; E0;
27/06/2018;   18:56:37;       1.251; 313.869;   27.30;    5599;   19.40; E0;
27/06/2018;   18:56:38;       1.268; 313.721;   27.30;    5579;   19.40; E0;
27/06/2018;   18:56:39;       1.285; 313.573;   27.30;    5586;   19.40; E0;
27/06/2018;   18:56:40;       1.302; 314.091;   27.29;    5592;   19.40; E0;
27/06/2018;   18:56:41;       1.319; 313.573;   27.30;    5592;   19.40; E0;
27/06/2018;   18:56:42;       1.336; 313.943;   27.29;    5574;   19.40; E0;
27/06/2018;   18:56:43;       1.353; 314.091;   27.29;    5592;   19.40; E0;
27/06/2018;   18:56:44;       1.370; 313.869;   27.30;    5599;   19.40; E0;
27/06/2018;   18:56:45;       1.387; 315.130;   27.25;    5580;   19.40; E0;
27/06/2018;   18:56:46;       1.404; 314.313;   27.28;    5579;   19.40; E0;
27/06/2018;   18:56:47;       1.421; 314.313;   27.28;    5586;   19.40; E0;
27/06/2018;   18:56:48;       1.437; 314.091;   27.29;    5579;   19.40; E0;
27/06/2018;   18:56:49;       1.454; 312.983;   27.32;    5592;   19.40; E0;
27/06/2018;   18:56:50;       1.471; 313.795;   27.30;    5592;   19.40; E0;
27/06/2018;   18:56:51;       1.488; 313.869;   27.29;    5592;   19.40; E0;
27/06/2018;   18:56:52;       1.505; 313.647;   27.30;    5586;   19.40; E0;
27/06/2018;   18:56:53;       1.522; 313.130;   27.32;    5585;   19.40; E0;
27/06/2018;   18:56:54;       1.539; 313.278;   27.32;    5586;   19.40; E0;
27/06/2018;   18:56:55;       1.556; 311.733;   27.37;    5585;   19.40; E0;
27/06/2018;   18:56:56;       1.573; 311.953;   27.36;    5579;   19.40; E0;
27/06/2018;   18:56:57;       1.590; 312.467;   27.34;    5586;   19.40; E0;
